# Q2 z GE_fit_SBS GE_fit_rat_SBS dGEGD_SBS GM_fit_SBS GM_fit_rat_SBS dGMGD_SBS GEGM_fit_rat_SBS dGEGM_SBS
3.1260793671e+01 7.2778267281e-01 -1.8442461385e-04 -3.7394611084e-01 1.5827727826e-01 8.9504407618e-04 6.4981145170e-01 3.4797631511e-02 -5.7546863765e-01 -2.4551584642e-01
3.1622776602e+01 7.2913023214e-01 -1.8127108755e-04 -3.7592208959e-01 1.5955339446e-01 8.7131618688e-04 6.4699047660e-01 3.5580627641e-02 -5.8103187479e-01 -2.4867005977e-01
3.1988951097e+01 7.3047219916e-01 -1.7814284823e-04 -3.7784992282e-01 1.6093402236e-01 8.4822165111e-04 6.4418869648e-01 3.6385237035e-02 -5.8655161893e-01 -2.5201148213e-01
3.2359365693e+01 7.3180858619e-01 -1.7504101051e-04 -3.7972994282e-01 1.6242234609e-01 8.2574437223e-04 6.4140664467e-01 3.7211905435e-02 -5.9202683037e-01 -2.5554709760e-01
3.2734069488e+01 7.3313940564e-01 -1.7196661331e-04 -3.8156249082e-01 1.6403500984e-01 8.0386862755e-04 6.3864485353e-01 3.8063120620e-02 -5.9745645598e-01 -2.5930509606e-01
3.3113112148e+01 7.3446466999e-01 -1.6892062271e-04 -3.8334791678e-01 1.6576084336e-01 7.8257906068e-04 6.3590385432e-01 3.8937359623e-02 -6.0283942953e-01 -2.6327025298e-01
3.3496543916e+01 7.3578439185e-01 -1.6590393476e-04 -3.8508657924e-01 1.6761586787e-01 7.6186067400e-04 6.3318417709e-01 3.9837182757e-02 -6.0817467204e-01 -2.6747008669e-01
3.3884415614e+01 7.3709858386e-01 -1.6291737818e-04 -3.8677884513e-01 1.6957425965e-01 7.4169882125e-04 6.3048635050e-01 4.0758854467e-02 -6.1346109210e-01 -2.7186596983e-01
3.4276778655e+01 7.3840725877e-01 -1.5996171700e-04 -3.8842508956e-01 1.7167906085e-01 7.2207920031e-04 6.2781090170e-01 4.1709262170e-02 -6.1869758634e-01 -2.7652858460e-01
3.4673685045e+01 7.3971042942e-01 -1.5703765313e-04 -3.9002569568e-01 1.7390365991e-01 7.0298784599e-04 6.2515835624e-01 4.2684633731e-02 -6.2388303985e-01 -2.8141800035e-01
3.5075187395e+01 7.4100810871e-01 -1.5414582885e-04 -3.9158105444e-01 1.7624874727e-01 6.8441112306e-04 6.2252923787e-01 4.3685414058e-02 -6.2901632665e-01 -2.8653753051e-01
3.5481338923e+01 7.4230030962e-01 -1.5128682923e-04 -3.9309156444e-01 1.7872857905e-01 6.6633571934e-04 6.1992406846e-01 4.4714337273e-02 -6.3409631024e-01 -2.9191245430e-01
3.5892193465e+01 7.4358704523e-01 -1.4846118447e-04 -3.9455763173e-01 1.8134313020e-01 6.4874863894e-04 6.1734336781e-01 4.5771952290e-02 -6.3912184418e-01 -2.9754520311e-01
3.6307805477e+01 7.4486832867e-01 -1.4566937219e-04 -3.9597966961e-01 1.8409198941e-01 6.3163719559e-04 6.1478765360e-01 4.6858803655e-02 -6.4409177265e-01 -3.0343755105e-01
3.6728230050e+01 7.4614417314e-01 -1.4291181963e-04 -3.9735809847e-01 1.8696042952e-01 6.1498900613e-04 6.1225744118e-01 4.7973020568e-02 -6.4900493116e-01 -3.0956773760e-01
3.7153522910e+01 7.4741459195e-01 -1.4018890578e-04 -3.9869334554e-01 1.8997518312e-01 5.9879198410e-04 6.0975324350e-01 4.9119913720e-02 -6.5386014718e-01 -3.1598189022e-01
3.7583740429e+01 7.4867959845e-01 -1.3750096351e-04 -3.9998584478e-01 1.9310688657e-01 5.8303433339e-04 6.0727557094e-01 5.0295146063e-02 -6.5865624095e-01 -3.2263399972e-01
3.8018939632e+01 7.4993920606e-01 -1.3484828151e-04 -4.0123603661e-01 1.9636764914e-01 5.6770454213e-04 6.0482493121e-01 5.1501636973e-02 -6.6339202620e-01 -3.2954613894e-01
3.8459178205e+01 7.5119342828e-01 -1.3223110632e-04 -4.0244436777e-01 1.9975531830e-01 5.5279137656e-04 6.0240182920e-01 5.2739883543e-02 -6.6806631098e-01 -3.3671687452e-01
3.8904514499e+01 7.5244227868e-01 -1.2964964416e-04 -4.0361129110e-01 2.0328126439e-01 5.3828387506e-04 6.0000676691e-01 5.4012977349e-02 -6.7267789858e-01 -3.4416736038e-01
3.9355007546e+01 7.5368577088e-01 -1.2710406280e-04 -4.0473726536e-01 2.0691503533e-01 5.2417134234e-04 5.9764024324e-01 5.5316205848e-02 -6.7722558837e-01 -3.5184856416e-01
3.9810717055e+01 7.5492391859e-01 -1.2459449330e-04 -4.0582275505e-01 2.1068121232e-01 5.1044334366e-04 5.9530275395e-01 5.6655275009e-02 -6.8170817682e-01 -3.5980366154e-01
4.0271703433e+01 7.5615673557e-01 -1.2212103177e-04 -4.0686823018e-01 2.1456265832e-01 4.9708969921e-04 5.9299479148e-01 5.8028000743e-02 -6.8612445848e-01 -3.6800558555e-01
4.0738027780e+01 7.5738423563e-01 -1.1968374099e-04 -4.0787416612e-01 2.1855582086e-01 4.8410047852e-04 5.9071684488e-01 5.9434784369e-02 -6.9047322698e-01 -3.7644990736e-01
4.1209751910e+01 7.5860643265e-01 -1.1728265206e-04 -4.0884104338e-01 2.2267048678e-01 4.7146599509e-04 5.8846939966e-01 6.0878814972e-02 -6.9475327623e-01 -3.8515491963e-01
4.1686938347e+01 7.5982334059e-01 -1.1491776591e-04 -4.0976934741e-01 2.2688894155e-01 4.5917680100e-04 5.8625293768e-01 6.2357706640e-02 -6.9896340141e-01 -3.9409178060e-01
4.2169650343e+01 7.6103497345e-01 -1.1258905483e-04 -4.1065956847e-01 2.3122038154e-01 4.4722368172e-04 5.8406793703e-01 6.3874669819e-02 -7.0310240030e-01 -4.0327762249e-01
4.2657951880e+01 7.6224134528e-01 -1.1029646391e-04 -4.1151220135e-01 2.3564679508e-01 4.3559765094e-04 5.8191487195e-01 6.5427170146e-02 -7.0716907435e-01 -4.1268251692e-01
4.3151907683e+01 7.6344247020e-01 -1.0803991246e-04 -4.1232774525e-01 2.4017680857e-01 4.2428994553e-04 5.7979421266e-01 6.7018427447e-02 -7.1116223006e-01 -4.2232242608e-01
4.3651583224e+01 7.6463836237e-01 -1.0581929534e-04 -4.1310670357e-01 2.4480533571e-01 4.1329202060e-04 5.7770642531e-01 6.8648765044e-02 -7.1508068021e-01 -4.3218947683e-01
4.4157044735e+01 7.6582903604e-01 -1.0363448430e-04 -4.1384958370e-01 2.4951403373e-01 4.0259554466e-04 5.7565197184e-01 7.0315404281e-02 -7.1892324520e-01 -4.4225224202e-01
4.4668359215e+01 7.6701450546e-01 -1.0148532921e-04 -4.1455689685e-01 2.5431068797e-01 3.9219239485e-04 5.7363130986e-01 7.2021554037e-02 -7.2268875447e-01 -4.5252487612e-01
4.5185594437e+01 7.6819478497e-01 -9.9371659284e-05 -4.1522915787e-01 2.5920247445e-01 3.8207465225e-04 5.7164489260e-01 7.3770529812e-02 -7.2637604787e-01 -4.6302062956e-01
4.5708818961e+01 7.6936988895e-01 -9.7293284290e-05 -4.1586688506e-01 2.6415777965e-01 3.7223459733e-04 5.6969316874e-01 7.5556224945e-02 -7.2998397713e-01 -4.7368372689e-01
4.6238102140e+01 7.7053983183e-01 -9.5249995639e-05 -4.1647059996e-01 2.6918354144e-01 3.6266470545e-04 5.6777658235e-01 7.7381803366e-02 -7.3351140732e-01 -4.8452642101e-01
4.6773514129e+01 7.7170462808e-01 -9.3241567497e-05 -4.1704082722e-01 2.7428603122e-01 3.5335764243e-04 5.6589557280e-01 7.9250518461e-02 -7.3695721837e-01 -4.9555992226e-01
4.7315125896e+01 7.7286429221e-01 -9.1267757836e-05 -4.1757809434e-01 2.7943388885e-01 3.4430626026e-04 5.6405057461e-01 8.1155852935e-02 -7.4032030660e-01 -5.0672758456e-01
4.7863009232e+01 7.7401883881e-01 -8.9328309444e-05 -4.1808293155e-01 2.8464536473e-01 3.3550359285e-04 5.6224201742e-01 8.3104208982e-02 -7.4359958630e-01 -5.1806176235e-01
4.8417236758e+01 7.7516828248e-01 -8.7422950903e-05 -4.1855587163e-01 2.8990137060e-01 3.2694285190e-04 5.6047032586e-01 8.5092139527e-02 -7.4679399126e-01 -5.2952727962e-01
4.8977881937e+01 7.7631263788e-01 -8.5551397524e-05 -4.1899744967e-01 2.9520696398e-01 3.1861742277e-04 5.5873591944e-01 8.7122754678e-02 -7.4990247646e-01 -5.4113251378e-01
4.9545019080e+01 7.7745191970e-01 -8.3713352252e-05 -4.1940820297e-01 3.0054306971e-01 3.1052086054e-04 5.5703921250e-01 8.9192383562e-02 -7.5292401963e-01 -5.5284159890e-01
5.0118723363e+01 7.7858614268e-01 -8.1908506531e-05 -4.1978867079e-01 3.0591414377e-01 3.0264688610e-04 5.5538061413e-01 9.1304038483e-02 -7.5585762288e-01 -5.6466147456e-01
5.0699070827e+01 7.7971532160e-01 -8.0136541142e-05 -4.2013939424e-01 3.1130119675e-01 2.9498938226e-04 5.5376052802e-01 9.3453818923e-02 -7.5870231442e-01 -5.7655572094e-01
5.1286138399e+01 7.8083947128e-01 -7.8397127001e-05 -4.2046091606e-01 3.1670810613e-01 2.8754239005e-04 5.5217935244e-01 9.5644624428e-02 -7.6145715011e-01 -5.8852987185e-01
5.1880003893e+01 7.8195860657e-01 -7.6689925930e-05 -4.2075378047e-01 3.2212697273e-01 2.8030010501e-04 5.5063748015e-01 9.7875846432e-02 -7.6412121521e-01 -6.0056754472e-01
5.2480746025e+01 7.8307274236e-01 -7.5014591392e-05 -4.2101853298e-01 3.2754980489e-01 2.7325687358e-04 5.4913529827e-01 1.0014678120e-01 -7.6669362598e-01 -6.1265192183e-01
5.3088444423e+01 7.8418189358e-01 -7.3370769203e-05 -4.2125572026e-01 3.3295803380e-01 2.6640718956e-04 5.4767318827e-01 1.0245306023e-01 -7.6917353138e-01 -6.2474597178e-01
5.3703179637e+01 7.8528607519e-01 -7.1758098210e-05 -4.2146588993e-01 3.3836477445e-01 2.5974569065e-04 5.4625152587e-01 1.0480090376e-01 -7.7156011466e-01 -6.3687210120e-01
5.4325033149e+01 7.8638530218e-01 -7.0176210941e-05 -4.2164959041e-01 3.4375117443e-01 2.5326715504e-04 5.4487068092e-01 1.0718577048e-01 -7.7385259508e-01 -6.4899232943e-01
5.4954087386e+01 7.8747958959e-01 -6.8624734225e-05 -4.2180737077e-01 3.4910910166e-01 2.4696649813e-04 5.4353101742e-01 1.0960656971e-01 -7.7605022942e-01 -6.6108857155e-01
5.5590425727e+01 7.8856895246e-01 -6.7103289797e-05 -4.2193978054e-01 3.5443045934e-01 2.4083876921e-04 5.4223289338e-01 1.1206211564e-01 -7.7815231368e-01 -6.7314257517e-01
5.6234132519e+01 7.8965340590e-01 -6.5611494860e-05 -4.2204736958e-01 3.5971657513e-01 2.3487914830e-04 5.4097666077e-01 1.1455477248e-01 -7.8015818460e-01 -6.8515404362e-01
5.6885293084e+01 7.9073296501e-01 -6.4148962635e-05 -4.2213068791e-01 3.6494967585e-01 2.2908294303e-04 5.3976266548e-01 1.1707954433e-01 -7.8206722122e-01 -6.9708577189e-01
5.7543993734e+01 7.9180764495e-01 -6.2715302884e-05 -4.2219028554e-01 3.7013082311e-01 2.2344558556e-04 5.3859124722e-01 1.1963862536e-01 -7.8387884638e-01 -7.0893667454e-01
5.8210321777e+01 7.9287746088e-01 -6.1310122402e-05 -4.2222671233e-01 3.7524304266e-01 2.1796262960e-04 5.3746273948e-01 1.2222682033e-01 -7.8559252822e-01 -7.2067050216e-01
5.8884365536e+01 7.9394242801e-01 -5.9933025499e-05 -4.2224051786e-01 3.8028728567e-01 2.1262974747e-04 5.3637746950e-01 1.2484616138e-01 -7.8720778159e-01 -7.3228571389e-01
5.9566214353e+01 7.9500256157e-01 -5.8583614450e-05 -4.2223225122e-01 3.8525565454e-01 2.0744272720e-04 5.3533575815e-01 1.2749494429e-01 -7.8872416945e-01 -7.4376342575e-01
6.0255958607e+01 7.9605787680e-01 -5.7261489928e-05 -4.2220246092e-01 3.9014056664e-01 2.0239746979e-04 5.3433791992e-01 1.3017138708e-01 -7.9014130419e-01 -7.5508518657e-01
6.0953689724e+01 7.9710838897e-01 -5.5966251412e-05 -4.2215169473e-01 3.9493481373e-01 1.9748998637e-04 5.3338426288e-01 1.3287363851e-01 -7.9145884891e-01 -7.6623310821e-01
6.1659500186e+01 7.9815411339e-01 -5.4697497587e-05 -4.2208049951e-01 3.9963162470e-01 1.9271639555e-04 5.3247508860e-01 1.3559978788e-01 -7.9267651866e-01 -7.7719000266e-01
6.2373483548e+01 7.9919506537e-01 -5.3454826705e-05 -4.2198942109e-01 4.0421775630e-01 1.8807292080e-04 5.3161069212e-01 1.3834425006e-01 -7.9379408155e-01 -7.8792544495e-01
6.3095734448e+01 8.0023126024e-01 -5.2237836950e-05 -4.2187900415e-01 4.0870843534e-01 1.8355588782e-04 5.3079136188e-01 1.4111590728e-01 -7.9481135987e-01 -7.9846632545e-01
6.3826348619e+01 8.0126271338e-01 -5.1046126764e-05 -4.2174979203e-01 4.1307768158e-01 1.7916172204e-04 5.3001737973e-01 1.4390186353e-01 -7.9572823112e-01 -8.0875619797e-01
6.4565422903e+01 8.0228944014e-01 -4.9879295171e-05 -4.2160232666e-01 4.1733427574e-01 1.7488694618e-04 5.2928902083e-01 1.4670729308e-01 -7.9654462887e-01 -8.1880887930e-01
6.5313055265e+01 8.0331145593e-01 -4.8736942079e-05 -4.2143714837e-01 4.2147384791e-01 1.7072817776e-04 5.2860655365e-01 1.4953011217e-01 -7.9726054370e-01 -8.2861149217e-01
6.6069344801e+01 8.0432877616e-01 -4.7618668561e-05 -4.2125479578e-01 4.2548730878e-01 1.6668212680e-04 5.2797023994e-01 1.5236471987e-01 -7.9787602390e-01 -8.3814113848e-01
6.6834391757e+01 8.0534141626e-01 -4.6524077132e-05 -4.2105580571e-01 4.2937828311e-01 1.6274559348e-04 5.2738033465e-01 1.5521265685e-01 -7.9839117624e-01 -8.4740105307e-01
6.7608297539e+01 8.0634939166e-01 -4.5452771993e-05 -4.2084071298e-01 4.3314530855e-01 1.5891546587e-04 5.2683708595e-01 1.5807194096e-01 -7.9880616645e-01 -8.5638385776e-01
6.8391164728e+01 8.0735271783e-01 -4.4404359283e-05 -4.2061005034e-01 4.3678807418e-01 1.5518871773e-04 5.2634073518e-01 1.6094066431e-01 -7.9912121983e-01 -8.6508438680e-01
6.9183097092e+01 8.0835141024e-01 -4.3378447301e-05 -4.2036434836e-01 4.4030751301e-01 1.5156240635e-04 5.2589151680e-01 1.6381701690e-01 -7.9933662160e-01 -8.7349987824e-01
6.9984199600e+01 8.0934548436e-01 -4.2374646713e-05 -4.2010413526e-01 4.4370589496e-01 1.4803367040e-04 5.2548965841e-01 1.6669931153e-01 -7.9945271717e-01 -8.8163016426e-01
7.0794578438e+01 8.1033495570e-01 -4.1392570763e-05 -4.1982993683e-01 4.4699104448e-01 1.4459972791e-04 5.2513538069e-01 1.6958935817e-01 -7.9946991246e-01 -8.8948685498e-01
7.1614341021e+01 8.1131983976e-01 -4.0431835450e-05 -4.1954227631e-01 4.5015972443e-01 1.4125787420e-04 5.2482889741e-01 1.7247906398e-01 -7.9938867388e-01 -8.9705715319e-01
7.2443596007e+01 8.1230015205e-01 -3.9492059710e-05 -4.1924167427e-01 4.5323055525e-01 1.3800547995e-04 5.2457041537e-01 1.7537721126e-01 -7.9920952838e-01 -9.0437568431e-01
7.3282453314e+01 8.1327590810e-01 -3.8572865581e-05 -4.1892864851e-01 4.5620039231e-01 1.3483998921e-04 5.2436013442e-01 1.7827293495e-01 -7.9893306340e-01 -9.1142876696e-01
7.4131024130e+01 8.1424712345e-01 -3.7673878347e-05 -4.1860371396e-01 4.5909028936e-01 1.3175891757e-04 5.2419824744e-01 1.8117530765e-01 -7.9855992653e-01 -9.1825585979e-01
7.4989420933e+01 8.1521381363e-01 -3.6794726691e-05 -4.1826738255e-01 4.6190522072e-01 1.2875985025e-04 5.2408494031e-01 1.8407741276e-01 -7.9809082533e-01 -9.2485999488e-01
7.5857757503e+01 8.1617599420e-01 -3.5935042819e-05 -4.1792016314e-01 4.6466579357e-01 1.2584044035e-04 5.2402039191e-01 1.8698550350e-01 -7.9752652681e-01 -9.3127874064e-01
7.6736148936e+01 8.1713368071e-01 -3.5094462587e-05 -4.1756256139e-01 4.6738189145e-01 1.2299840707e-04 5.2400477412e-01 1.8989350829e-01 -7.9686785695e-01 -9.3752452170e-01
7.7624711663e+01 8.1808688871e-01 -3.4272625613e-05 -4.1719507968e-01 4.7007817491e-01 1.2023153396e-04 5.2403825179e-01 1.9280832855e-01 -7.9611570005e-01 -9.4364265882e-01
7.8523563461e+01 8.1903563377e-01 -3.3469175375e-05 -4.1681821702e-01 4.7277256206e-01 1.1753766728e-04 5.2412098278e-01 1.9572793041e-01 -7.9527099795e-01 -9.4966203795e-01
7.9432823472e+01 8.1997993146e-01 -3.2683759316e-05 -4.1643246896e-01 4.7548861800e-01 1.1491471432e-04 5.2425311790e-01 1.9865391169e-01 -7.9433474928e-01 -9.5562343309e-01
8.0352612219e+01 8.2091979736e-01 -3.1916028921e-05 -4.1603832747e-01 4.7825542492e-01 1.1236064182e-04 5.2443480093e-01 2.0159140309e-01 -7.9330800842e-01 -9.6157919699e-01
8.1283051616e+01 8.2185524702e-01 -3.1165639801e-05 -4.1563628088e-01 4.8109919687e-01 1.0987347437e-04 5.2466616865e-01 2.0454007660e-01 -7.9219188450e-01 -9.6757373280e-01
8.2224264995e+01 8.2278629604e-01 -3.0432251763e-05 -4.1522681379e-01 4.8405489825e-01 1.0745129291e-04 5.2494735085e-01 2.0750624226e-01 -7.9098754021e-01 -9.7367024346e-01
8.3176377110e+01 8.2371295997e-01 -2.9715528873e-05 -4.1481040699e-01 4.8715787921e-01 1.0509223322e-04 5.2527847024e-01 2.1049388803e-01 -7.8969619067e-01 -9.7993124102e-01
8.4139514165e+01 8.2463525440e-01 -2.9015139515e-05 -4.1438753738e-01 4.9045013449e-01 1.0279448446e-04 5.2565964258e-01 2.1351070823e-01 -7.8831910198e-01 -9.8643267561e-01
8.5113803820e+01 8.2555319491e-01 -2.8330756437e-05 -4.1395867787e-01 4.9396767814e-01 1.0055628773e-04 5.2609097660e-01 2.1655636258e-01 -7.8685758983e-01 -9.9323542080e-01
8.6099375218e+01 8.2646679707e-01 -2.7662056798e-05 -4.1352429734e-01 4.9775968275e-01 9.8375934716e-05 5.2657257407e-01 2.1964024432e-01 -7.8531301800e-01 -1.0004282942e+00
8.7096358996e+01 8.2737607644e-01 -2.7008722206e-05 -4.1308486053e-01 5.0188017698e-01 9.6251766279e-05 5.2710452978e-01 2.2277271600e-01 -7.8368679682e-01 -1.0081087268e+00
8.8104887301e+01 8.2828104860e-01 -2.6370438748e-05 -4.1264082801e-01 5.0638445547e-01 9.4182171170e-05 5.2768693156e-01 2.2596225767e-01 -7.8198038142e-01 -1.0163748304e+00
8.9125093813e+01 8.2918172911e-01 -2.5746897016e-05 -4.1219265607e-01 5.1132793831e-01 9.2165584718e-05 5.2831986030e-01 2.2921546881e-01 -7.8019527003e-01 -1.0253232975e+00
9.0157113761e+01 8.3007813353e-01 -2.5137792132e-05 -4.1174079669e-01 5.1677976081e-01 9.0200487568e-05 5.2900338996e-01 2.3254618771e-01 -7.7833300222e-01 -1.0350780506e+00
9.1201083936e+01 8.3097027742e-01 -2.4542823757e-05 -4.1128569744e-01 5.2281071019e-01 8.8285404449e-05 5.2973758760e-01 2.3596663287e-01 -7.7639515690e-01 -1.0457641937e+00
9.2257142715e+01 8.3185817634e-01 -2.3961696112e-05 -4.1082780146e-01 5.2949772138e-01 8.6418902971e-05 5.3052251341e-01 2.3949050049e-01 -7.7438335052e-01 -1.0575174443e+00
9.3325430080e+01 8.3274184582e-01 -2.3394117975e-05 -4.1036754736e-01 5.3692450351e-01 8.4599592451e-05 5.3135822068e-01 2.4313309916e-01 -7.7229923503e-01 -1.0704851685e+00
9.4406087629e+01 8.3362130140e-01 -2.2839802691e-05 -4.0990536919e-01 5.4518990412e-01 8.2826122766e-05 5.3224475591e-01 2.4691488806e-01 -7.7014449581e-01 -1.0848427465e+00
9.5499258602e+01 8.3449655862e-01 -2.2298468167e-05 -4.0944169637e-01 5.5438760579e-01 8.1097183250e-05 5.3318215878e-01 2.5085171812e-01 -7.6792084961e-01 -1.1007526534e+00
9.6605087899e+01 8.3536763300e-01 -2.1769836865e-05 -4.0897695366e-01 5.6463642076e-01 7.9411501579e-05 5.3417046218e-01 2.5496841874e-01 -7.6563004250e-01 -1.1184245051e+00
9.7723722096e+01 8.3623454005e-01 -2.1253635798e-05 -4.0851156107e-01 5.7605976968e-01 7.7767842735e-05 5.3520969224e-01 2.5928900892e-01 -7.6327384760e-01 -1.1380736902e+00
9.8855309466e+01 8.3709729527e-01 -2.0749596514e-05 -4.0804593386e-01 5.8878294174e-01 7.6165007954e-05 5.3629986839e-01 2.6383631225e-01 -7.6085406302e-01 -1.1599162229e+00
1.0000000000e+02 8.3795591417e-01 -2.0257455079e-05 -4.0758048244e-01 6.0297951310e-01 7.4601833726e-05 5.3744100336e-01 2.6864790097e-01 -7.5837250953e-01 -1.1842576707e+00
1.0115794543e+02 8.3881041223e-01 -1.9776952065e-05 -4.0711561241e-01 6.1475733670e-01 7.3077190801e-05 5.3863310324e-01 2.7680021916e-01 -7.5583102850e-01 -1.2056112683e+00
1.0232929923e+02 8.3966080492e-01 -1.9307832516e-05 -4.0665172439e-01 6.2635353789e-01 7.1589983237e-05 5.3987616748e-01 2.8438309840e-01 -7.5323147952e-01 -1.2261498906e+00
1.0351421667e+02 8.4050710770e-01 -1.8849845937e-05 -4.0618921409e-01 6.3778077553e-01 7.0139147462e-05 5.4117018895e-01 2.9153829095e-01 -7.5057573826e-01 -1.2459579734e+00
1.0471285481e+02 8.4134933603e-01 -1.8402746260e-05 -4.0572847227e-01 6.4913980587e-01 6.8723651360e-05 5.4251515399e-01 2.9841141606e-01 -7.4786569423e-01 -1.2652760072e+00
1.0592537252e+02 8.4218750534e-01 -1.7966291813e-05 -4.0526988462e-01 6.6043490139e-01 6.7342493387e-05 5.4391104243e-01 3.0505793122e-01 -7.4510324851e-01 -1.2841346274e+00
1.0715193052e+02 8.4302163106e-01 -1.7540245293e-05 -4.0481383180e-01 6.7149925662e-01 6.5994701702e-05 5.4535782763e-01 3.1141865559e-01 -7.4229031158e-01 -1.3022172127e+00
1.0839269140e+02 8.4385172859e-01 -1.7124373729e-05 -4.0436068939e-01 6.8251413823e-01 6.4679333323e-05 5.4685547655e-01 3.1763088060e-01 -7.3942880107e-01 -1.3198999391e+00
1.0964781961e+02 8.4467781334e-01 -1.6718448450e-05 -4.0391082785e-01 6.9348209382e-01 6.3395473304e-05 5.4840394973e-01 3.2371668198e-01 -7.3652063966e-01 -1.3371959643e+00
1.1091748153e+02 8.4549990068e-01 -1.6322245041e-05 -4.0346461250e-01 7.0432525905e-01 6.2142233942e-05 5.5000320143e-01 3.2964883507e-01 -7.3356775279e-01 -1.3539588830e+00
1.1220184543e+02 8.4631800598e-01 -1.5935543310e-05 -4.0302240351e-01 7.1505039256e-01 6.0918753987e-05 5.5165317959e-01 3.3544545894e-01 -7.3057206669e-01 -1.3702091621e+00
1.1350108157e+02 8.4713214459e-01 -1.5558127245e-05 -4.0258455585e-01 7.2574072101e-01 5.9724197881e-05 5.5335382588e-01 3.4116353183e-01 -7.2753550626e-01 -1.3861145615e+00
1.1481536215e+02 8.4794233184e-01 -1.5189784970e-05 -4.0215141927e-01 7.3639753250e-01 5.8557755036e-05 5.5510507587e-01 3.4681200981e-01 -7.2445999281e-01 -1.4016807088e+00
1.1614486138e+02 8.4874858305e-01 -1.4830308704e-05 -4.0172333830e-01 7.4687347414e-01 5.7418639088e-05 5.5690685887e-01 3.5231841414e-01 -7.2134744240e-01 -1.4166266853e+00
1.1748975549e+02 8.4955091352e-01 -1.4479494713e-05 -4.0130065222e-01 7.5739633539e-01 5.6306087215e-05 5.5875909819e-01 3.5781197619e-01 -7.1819976359e-01 -1.4313951894e+00
1.1885022274e+02 8.5034933852e-01 -1.4137143270e-05 -4.0088369508e-01 7.6781960963e-01 5.5219359447e-05 5.6066171108e-01 3.6321875896e-01 -7.1501885568e-01 -1.4457068689e+00
1.2022644346e+02 8.5114387333e-01 -1.3803058600e-05 -4.0047279559e-01 7.7821810227e-01 5.4157737997e-05 5.6261460876e-01 3.6858309107e-01 -7.1180660678e-01 -1.4597075201e+00
1.2161860006e+02 8.5193453318e-01 -1.3477048838e-05 -4.0006827724e-01 7.8852307804e-01 5.3120526624e-05 5.6461769657e-01 3.7387219443e-01 -7.0856489207e-01 -1.4732690029e+00
1.2302687708e+02 8.5272133330e-01 -1.3158925977e-05 -3.9967045812e-01 7.9880647688e-01 5.2107049987e-05 5.6667087392e-01 3.7912733736e-01 -7.0529557194e-01 -1.4865301613e+00
1.2445146118e+02 8.5350428889e-01 -1.2848505821e-05 -3.9927965113e-01 8.0900159518e-01 5.1116653052e-05 5.6877403445e-01 3.8431616543e-01 -7.0200049044e-01 -1.4993677453e+00
1.2589254118e+02 8.5428341514e-01 -1.2545607935e-05 -3.9889616379e-01 8.1917775078e-01 5.0148700475e-05 5.7092706596e-01 3.8947748959e-01 -6.9868147364e-01 -1.5119143653e+00
1.2735030810e+02 8.5505872720e-01 -1.2250055588e-05 -3.9852029830e-01 8.2933501419e-01 4.9202576038e-05 5.7312985062e-01 3.9461332371e-01 -6.9534032797e-01 -1.5241718137e+00
1.2882495517e+02 8.5583024022e-01 -1.1961675712e-05 -3.9815235156e-01 8.3940960174e-01 4.8277682075e-05 5.7538226490e-01 3.9969226412e-01 -6.9197883885e-01 -1.5360240434e+00
1.3031667785e+02 8.5659796932e-01 -1.1680298840e-05 -3.9779261508e-01 8.4953016378e-01 4.7373438922e-05 5.7768417968e-01 4.0478283021e-01 -6.8859876914e-01 -1.5477109270e+00
1.3182567386e+02 8.5736192959e-01 -1.1405759062e-05 -3.9744137513e-01 8.5956996829e-01 4.6489284382e-05 5.8003546028e-01 4.0982058502e-01 -6.8520185806e-01 -1.5590008601e+00
1.3335214322e+02 8.5812213612e-01 -1.1137893968e-05 -3.9709891259e-01 8.6953177021e-01 4.5624673218e-05 5.8243596666e-01 4.1480836869e-01 -6.8178981952e-01 -1.5699024453e+00
1.3489628826e+02 8.5887860394e-01 -1.0876544597e-05 -3.9676550306e-01 8.7953827807e-01 4.4779076623e-05 5.8488555317e-01 4.1981078317e-01 -6.7836434137e-01 -1.5806415306e+00
1.3645831366e+02 8.5963134810e-01 -1.0621555384e-05 -3.9644141676e-01 8.8946828478e-01 4.3951981757e-05 5.8738406907e-01 4.2476619600e-01 -6.7492708373e-01 -1.5910001176e+00
1.3803842646e+02 8.6038038359e-01 -1.0372774106e-05 -3.9612691862e-01 8.9938254328e-01 4.3142891237e-05 5.8993135805e-01 4.2970691249e-01 -6.7147967847e-01 -1.6010909122e+00
1.3963683611e+02 8.6112572539e-01 -1.0130051832e-05 -3.9582226833e-01 9.0928083835e-01 4.2351322702e-05 5.9252725880e-01 4.3463363375e-01 -6.6802372795e-01 -1.6109157569e+00
1.4125375446e+02 8.6186738847e-01 -9.8932428660e-06 -3.9552772020e-01 9.1910625698e-01 4.1576808341e-05 5.9517160475e-01 4.3951783957e-01 -6.6456080404e-01 -1.6203759423e+00
1.4288939585e+02 8.6260538774e-01 -9.6622046966e-06 -3.9524352323e-01 9.2897275563e-01 4.0818894463e-05 5.9786422427e-01 4.4441881318e-01 -6.6109244739e-01 -1.6296766760e+00
