##        Q2         GEp/GD        dGEp/GD    GEp/GD(all)       GMp/muGD      dGMp/muGD dGMp/muGD(all)     GEp/GD(Mz)   GMp/muGD(Mz)
  3.3884e-01   9.525319e-01   2.739663e-03   9.673687e-01   9.958723e-01   2.460022e-03   1.005621e+00   9.764412e-01   1.014140e+00
  3.4277e-01   9.524426e-01   2.743183e-03   9.671495e-01   9.962238e-01   2.458737e-03   1.006049e+00   9.762338e-01   1.014572e+00
  3.4674e-01   9.523549e-01   2.746939e-03   9.669277e-01   9.965807e-01   2.457553e-03   1.006483e+00   9.760229e-01   1.015011e+00
  3.5075e-01   9.522687e-01   2.750933e-03   9.667034e-01   9.969431e-01   2.456473e-03   1.006924e+00   9.758084e-01   1.015459e+00
  3.5481e-01   9.521840e-01   2.755172e-03   9.664763e-01   9.973109e-01   2.455498e-03   1.007372e+00   9.755901e-01   1.015915e+00
  3.5892e-01   9.521006e-01   2.759660e-03   9.662465e-01   9.976840e-01   2.454629e-03   1.007826e+00   9.753679e-01   1.016379e+00
  3.6308e-01   9.520185e-01   2.764399e-03   9.660139e-01   9.980627e-01   2.453868e-03   1.008287e+00   9.751417e-01   1.016852e+00
  3.6728e-01   9.519376e-01   2.769395e-03   9.657784e-01   9.984467e-01   2.453217e-03   1.008754e+00   9.749114e-01   1.017333e+00
  3.7154e-01   9.518578e-01   2.774650e-03   9.655400e-01   9.988361e-01   2.452676e-03   1.009227e+00   9.746768e-01   1.017823e+00
  3.7584e-01   9.517790e-01   2.780168e-03   9.652986e-01   9.992310e-01   2.452246e-03   1.009707e+00   9.744378e-01   1.018322e+00
  3.8019e-01   9.517011e-01   2.785950e-03   9.650541e-01   9.996312e-01   2.451928e-03   1.010194e+00   9.741943e-01   1.018829e+00
  3.8459e-01   9.516239e-01   2.791998e-03   9.648065e-01   1.000037e+00   2.451724e-03   1.010687e+00   9.739461e-01   1.019346e+00
  3.8905e-01   9.515475e-01   2.798316e-03   9.645557e-01   1.000448e+00   2.451633e-03   1.011186e+00   9.736930e-01   1.019871e+00
  3.9355e-01   9.514715e-01   2.804903e-03   9.643016e-01   1.000864e+00   2.451657e-03   1.011692e+00   9.734349e-01   1.020405e+00
  3.9811e-01   9.513960e-01   2.811761e-03   9.640442e-01   1.001286e+00   2.451796e-03   1.012204e+00   9.731716e-01   1.020948e+00
  4.0272e-01   9.513208e-01   2.818890e-03   9.637833e-01   1.001713e+00   2.452049e-03   1.012722e+00   9.729030e-01   1.021501e+00
  4.0738e-01   9.512458e-01   2.826292e-03   9.635189e-01   1.002145e+00   2.452417e-03   1.013246e+00   9.726289e-01   1.022063e+00
  4.1210e-01   9.511708e-01   2.833965e-03   9.632509e-01   1.002583e+00   2.452901e-03   1.013777e+00   9.723492e-01   1.022634e+00
  4.1687e-01   9.510957e-01   2.841909e-03   9.629792e-01   1.003026e+00   2.453499e-03   1.014314e+00   9.720636e-01   1.023215e+00
  4.2170e-01   9.510203e-01   2.850123e-03   9.627038e-01   1.003474e+00   2.454211e-03   1.014856e+00   9.717720e-01   1.023805e+00
  4.2658e-01   9.509446e-01   2.858606e-03   9.624245e-01   1.003928e+00   2.455037e-03   1.015405e+00   9.714741e-01   1.024404e+00
  4.3152e-01   9.508683e-01   2.867356e-03   9.621413e-01   1.004386e+00   2.455977e-03   1.015960e+00   9.711698e-01   1.025013e+00
  4.3652e-01   9.507913e-01   2.876372e-03   9.618541e-01   1.004850e+00   2.457028e-03   1.016521e+00   9.708590e-01   1.025632e+00
  4.4157e-01   9.507134e-01   2.885651e-03   9.615627e-01   1.005319e+00   2.458190e-03   1.017088e+00   9.705413e-01   1.026261e+00
  4.4668e-01   9.506346e-01   2.895190e-03   9.612672e-01   1.005793e+00   2.459462e-03   1.017660e+00   9.702166e-01   1.026900e+00
  4.5186e-01   9.505545e-01   2.904986e-03   9.609673e-01   1.006273e+00   2.460843e-03   1.018239e+00   9.698847e-01   1.027548e+00
  4.5709e-01   9.504730e-01   2.915037e-03   9.606630e-01   1.006757e+00   2.462330e-03   1.018823e+00   9.695454e-01   1.028207e+00
  4.6238e-01   9.503899e-01   2.925339e-03   9.603542e-01   1.007247e+00   2.463923e-03   1.019412e+00   9.691984e-01   1.028875e+00
  4.6774e-01   9.503051e-01   2.935888e-03   9.600407e-01   1.007741e+00   2.465619e-03   1.020008e+00   9.688435e-01   1.029554e+00
  4.7315e-01   9.502184e-01   2.946680e-03   9.597226e-01   1.008240e+00   2.467417e-03   1.020608e+00   9.684805e-01   1.030243e+00
  4.7863e-01   9.501295e-01   2.957710e-03   9.593995e-01   1.008745e+00   2.469313e-03   1.021214e+00   9.681092e-01   1.030942e+00
  4.8417e-01   9.500382e-01   2.968975e-03   9.590716e-01   1.009254e+00   2.471307e-03   1.021826e+00   9.677292e-01   1.031651e+00
  4.8978e-01   9.499445e-01   2.980469e-03   9.587385e-01   1.009768e+00   2.473396e-03   1.022443e+00   9.673404e-01   1.032371e+00
  4.9545e-01   9.498479e-01   2.992188e-03   9.584003e-01   1.010287e+00   2.475576e-03   1.023065e+00   9.669425e-01   1.033101e+00
  5.0119e-01   9.497484e-01   3.004126e-03   9.580567e-01   1.010811e+00   2.477846e-03   1.023692e+00   9.665353e-01   1.033842e+00
  5.0699e-01   9.496456e-01   3.016278e-03   9.577077e-01   1.011339e+00   2.480203e-03   1.024324e+00   9.661185e-01   1.034593e+00
  5.1286e-01   9.495395e-01   3.028640e-03   9.573532e-01   1.011872e+00   2.482643e-03   1.024961e+00   9.656917e-01   1.035355e+00
  5.1880e-01   9.494297e-01   3.041205e-03   9.569930e-01   1.012410e+00   2.485165e-03   1.025602e+00   9.652548e-01   1.036127e+00
  5.2481e-01   9.493159e-01   3.053968e-03   9.566269e-01   1.012952e+00   2.487763e-03   1.026249e+00   9.648075e-01   1.036911e+00
  5.3088e-01   9.491981e-01   3.066923e-03   9.562549e-01   1.013499e+00   2.490437e-03   1.026900e+00   9.643494e-01   1.037704e+00
  5.3703e-01   9.490758e-01   3.080065e-03   9.558767e-01   1.014050e+00   2.493182e-03   1.027556e+00   9.638803e-01   1.038509e+00
  5.4325e-01   9.489489e-01   3.093388e-03   9.554924e-01   1.014606e+00   2.495994e-03   1.028216e+00   9.633999e-01   1.039325e+00
  5.4954e-01   9.488171e-01   3.106886e-03   9.551016e-01   1.015166e+00   2.498872e-03   1.028880e+00   9.629078e-01   1.040151e+00
  5.5590e-01   9.486801e-01   3.120553e-03   9.547043e-01   1.015730e+00   2.501810e-03   1.029549e+00   9.624039e-01   1.040988e+00
  5.6234e-01   9.485377e-01   3.134383e-03   9.543003e-01   1.016299e+00   2.504806e-03   1.030221e+00   9.618877e-01   1.041837e+00
  5.6885e-01   9.483896e-01   3.148372e-03   9.538895e-01   1.016872e+00   2.507856e-03   1.030898e+00   9.613589e-01   1.042696e+00
  5.7544e-01   9.482354e-01   3.162513e-03   9.534716e-01   1.017448e+00   2.510956e-03   1.031579e+00   9.608172e-01   1.043566e+00
  5.8210e-01   9.480750e-01   3.176800e-03   9.530466e-01   1.018029e+00   2.514103e-03   1.032263e+00   9.602623e-01   1.044448e+00
  5.8884e-01   9.479081e-01   3.191228e-03   9.526143e-01   1.018614e+00   2.517293e-03   1.032951e+00   9.596938e-01   1.045341e+00
  5.9566e-01   9.477342e-01   3.205792e-03   9.521745e-01   1.019203e+00   2.520523e-03   1.033643e+00   9.591115e-01   1.046244e+00
  6.0256e-01   9.475532e-01   3.220486e-03   9.517270e-01   1.019795e+00   2.523789e-03   1.034337e+00   9.585148e-01   1.047159e+00
  6.0954e-01   9.473647e-01   3.235305e-03   9.512717e-01   1.020391e+00   2.527087e-03   1.035036e+00   9.579035e-01   1.048086e+00
  6.1660e-01   9.471685e-01   3.250244e-03   9.508084e-01   1.020991e+00   2.530413e-03   1.035737e+00   9.572773e-01   1.049023e+00
  6.2373e-01   9.469641e-01   3.265298e-03   9.503368e-01   1.021595e+00   2.533764e-03   1.036441e+00   9.566357e-01   1.049972e+00
  6.3096e-01   9.467514e-01   3.280462e-03   9.498569e-01   1.022202e+00   2.537137e-03   1.037148e+00   9.559783e-01   1.050932e+00
  6.3826e-01   9.465298e-01   3.295731e-03   9.493684e-01   1.022812e+00   2.540527e-03   1.037858e+00   9.553049e-01   1.051904e+00
  6.4565e-01   9.462992e-01   3.311101e-03   9.488711e-01   1.023426e+00   2.543932e-03   1.038571e+00   9.546149e-01   1.052887e+00
  6.5313e-01   9.460592e-01   3.326568e-03   9.483649e-01   1.024043e+00   2.547347e-03   1.039286e+00   9.539081e-01   1.053882e+00
  6.6069e-01   9.458094e-01   3.342127e-03   9.478495e-01   1.024663e+00   2.550770e-03   1.040003e+00   9.531839e-01   1.054888e+00
  6.6834e-01   9.455496e-01   3.357775e-03   9.473247e-01   1.025287e+00   2.554196e-03   1.040723e+00   9.524421e-01   1.055905e+00
  6.7608e-01   9.452792e-01   3.373507e-03   9.467903e-01   1.025913e+00   2.557623e-03   1.041444e+00   9.516821e-01   1.056934e+00
  6.8391e-01   9.449981e-01   3.389321e-03   9.462462e-01   1.026542e+00   2.561047e-03   1.042168e+00   9.509036e-01   1.057974e+00
  6.9183e-01   9.447058e-01   3.405213e-03   9.456921e-01   1.027174e+00   2.564465e-03   1.042893e+00   9.501061e-01   1.059026e+00
  6.9984e-01   9.444019e-01   3.421180e-03   9.451278e-01   1.027809e+00   2.567874e-03   1.043620e+00   9.492893e-01   1.060090e+00
  7.0795e-01   9.440861e-01   3.437219e-03   9.445530e-01   1.028446e+00   2.571271e-03   1.044348e+00   9.484526e-01   1.061165e+00
  7.1614e-01   9.437581e-01   3.453327e-03   9.439675e-01   1.029086e+00   2.574653e-03   1.045077e+00   9.475957e-01   1.062252e+00
  7.2444e-01   9.434173e-01   3.469501e-03   9.433712e-01   1.029728e+00   2.578017e-03   1.045808e+00   9.467180e-01   1.063350e+00
  7.3282e-01   9.430636e-01   3.485740e-03   9.427637e-01   1.030372e+00   2.581361e-03   1.046540e+00   9.458192e-01   1.064460e+00
  7.4131e-01   9.426964e-01   3.502041e-03   9.421449e-01   1.031019e+00   2.584681e-03   1.047272e+00   9.448987e-01   1.065582e+00
  7.4989e-01   9.423153e-01   3.518403e-03   9.415145e-01   1.031668e+00   2.587974e-03   1.048005e+00   9.439561e-01   1.066716e+00
  7.5858e-01   9.419200e-01   3.534822e-03   9.408722e-01   1.032318e+00   2.591240e-03   1.048739e+00   9.429909e-01   1.067861e+00
  7.6736e-01   9.415101e-01   3.551299e-03   9.402178e-01   1.032971e+00   2.594474e-03   1.049473e+00   9.420027e-01   1.069017e+00
  7.7625e-01   9.410852e-01   3.567831e-03   9.395511e-01   1.033625e+00   2.597675e-03   1.050207e+00   9.409909e-01   1.070186e+00
  7.8524e-01   9.406448e-01   3.584417e-03   9.388718e-01   1.034281e+00   2.600841e-03   1.050941e+00   9.399551e-01   1.071366e+00
  7.9433e-01   9.401885e-01   3.601056e-03   9.381796e-01   1.034939e+00   2.603970e-03   1.051675e+00   9.388948e-01   1.072558e+00
  8.0353e-01   9.397160e-01   3.617746e-03   9.374743e-01   1.035598e+00   2.607058e-03   1.052408e+00   9.378094e-01   1.073761e+00
  8.1283e-01   9.392268e-01   3.634488e-03   9.367556e-01   1.036258e+00   2.610106e-03   1.053141e+00   9.366985e-01   1.074977e+00
  8.2224e-01   9.387204e-01   3.651280e-03   9.360233e-01   1.036919e+00   2.613110e-03   1.053874e+00   9.355615e-01   1.076204e+00
  8.3176e-01   9.381965e-01   3.668121e-03   9.352770e-01   1.037581e+00   2.616069e-03   1.054605e+00   9.343980e-01   1.077443e+00
  8.4140e-01   9.376546e-01   3.685010e-03   9.345165e-01   1.038244e+00   2.618982e-03   1.055336e+00   9.332074e-01   1.078693e+00
  8.5114e-01   9.370943e-01   3.701948e-03   9.337415e-01   1.038908e+00   2.621847e-03   1.056065e+00   9.319891e-01   1.079955e+00
  8.6099e-01   9.365151e-01   3.718933e-03   9.329517e-01   1.039573e+00   2.624662e-03   1.056793e+00   9.307426e-01   1.081229e+00
  8.7096e-01   9.359166e-01   3.735964e-03   9.321469e-01   1.040238e+00   2.627427e-03   1.057519e+00   9.294675e-01   1.082515e+00
  8.8105e-01   9.352983e-01   3.753041e-03   9.313267e-01   1.040903e+00   2.630140e-03   1.058244e+00   9.281631e-01   1.083813e+00
  8.9125e-01   9.346599e-01   3.770164e-03   9.304908e-01   1.041569e+00   2.632800e-03   1.058967e+00   9.268288e-01   1.085122e+00
  9.0157e-01   9.340008e-01   3.787331e-03   9.296391e-01   1.042235e+00   2.635407e-03   1.059687e+00   9.254643e-01   1.086443e+00
  9.1201e-01   9.333207e-01   3.804542e-03   9.287710e-01   1.042901e+00   2.637958e-03   1.060406e+00   9.240688e-01   1.087776e+00
  9.2257e-01   9.326189e-01   3.821795e-03   9.278864e-01   1.043566e+00   2.640454e-03   1.061122e+00   9.226418e-01   1.089120e+00
  9.3325e-01   9.318952e-01   3.839090e-03   9.269850e-01   1.044232e+00   2.642893e-03   1.061835e+00   9.211827e-01   1.090477e+00
  9.4406e-01   9.311490e-01   3.856425e-03   9.260663e-01   1.044896e+00   2.645275e-03   1.062545e+00   9.196910e-01   1.091845e+00
  9.5499e-01   9.303799e-01   3.873798e-03   9.251302e-01   1.045561e+00   2.647599e-03   1.063253e+00   9.181661e-01   1.093224e+00
  9.6605e-01   9.295874e-01   3.891209e-03   9.241763e-01   1.046224e+00   2.649865e-03   1.063957e+00   9.166074e-01   1.094616e+00
  9.7724e-01   9.287710e-01   3.908654e-03   9.232042e-01   1.046887e+00   2.652073e-03   1.064658e+00   9.150143e-01   1.096019e+00
  9.8855e-01   9.279303e-01   3.926132e-03   9.222137e-01   1.047548e+00   2.654221e-03   1.065356e+00   9.133862e-01   1.097434e+00
  1.0000e+00   9.270648e-01   3.943640e-03   9.212044e-01   1.048208e+00   2.656310e-03   1.066049e+00   9.117225e-01   1.098860e+00
  1.0116e+00   9.261741e-01   3.961176e-03   9.201760e-01   1.048867e+00   2.658339e-03   1.066739e+00   9.100227e-01   1.100299e+00
  1.0233e+00   9.252577e-01   3.978735e-03   9.191281e-01   1.049525e+00   2.660309e-03   1.067425e+00   9.082860e-01   1.101749e+00
  1.0351e+00   9.243150e-01   3.996315e-03   9.180605e-01   1.050180e+00   2.662218e-03   1.068106e+00   9.065120e-01   1.103210e+00
  1.0471e+00   9.233457e-01   4.013911e-03   9.169727e-01   1.050834e+00   2.664068e-03   1.068783e+00   9.046999e-01   1.104684e+00
  1.0593e+00   9.223493e-01   4.031518e-03   9.158645e-01   1.051486e+00   2.665858e-03   1.069455e+00   9.028493e-01   1.106169e+00
  1.0715e+00   9.213252e-01   4.049133e-03   9.147355e-01   1.052136e+00   2.667587e-03   1.070123e+00   9.009594e-01   1.107666e+00
  1.0839e+00   9.202731e-01   4.066749e-03   9.135854e-01   1.052783e+00   2.669257e-03   1.070785e+00   8.990296e-01   1.109174e+00
  1.0965e+00   9.191925e-01   4.084360e-03   9.124138e-01   1.053428e+00   2.670867e-03   1.071442e+00   8.970594e-01   1.110694e+00
  1.1092e+00   9.180828e-01   4.101961e-03   9.112203e-01   1.054071e+00   2.672417e-03   1.072094e+00   8.950480e-01   1.112226e+00
  1.1220e+00   9.169437e-01   4.119543e-03   9.100046e-01   1.054710e+00   2.673907e-03   1.072740e+00   8.929949e-01   1.113769e+00
  1.1350e+00   9.157746e-01   4.137100e-03   9.087664e-01   1.055347e+00   2.675338e-03   1.073381e+00   8.908995e-01   1.115324e+00
  1.1482e+00   9.145751e-01   4.154623e-03   9.075053e-01   1.055980e+00   2.676710e-03   1.074015e+00   8.887610e-01   1.116891e+00
  1.1614e+00   9.133447e-01   4.172104e-03   9.062209e-01   1.056610e+00   2.678024e-03   1.074644e+00   8.865789e-01   1.118470e+00
  1.1749e+00   9.120830e-01   4.189532e-03   9.049129e-01   1.057237e+00   2.679279e-03   1.075266e+00   8.843525e-01   1.120059e+00
  1.1885e+00   9.107895e-01   4.206899e-03   9.035809e-01   1.057860e+00   2.680475e-03   1.075881e+00   8.820812e-01   1.121661e+00
  1.2023e+00   9.094637e-01   4.224194e-03   9.022246e-01   1.058479e+00   2.681614e-03   1.076490e+00   8.797643e-01   1.123274e+00
  1.2162e+00   9.081052e-01   4.241405e-03   9.008436e-01   1.059094e+00   2.682696e-03   1.077092e+00   8.774012e-01   1.124899e+00
  1.2303e+00   9.067136e-01   4.258521e-03   8.994375e-01   1.059705e+00   2.683721e-03   1.077687e+00   8.749913e-01   1.126536e+00
  1.2445e+00   9.052883e-01   4.275529e-03   8.980059e-01   1.060312e+00   2.684689e-03   1.078275e+00   8.725339e-01   1.128184e+00
  1.2589e+00   9.038289e-01   4.292415e-03   8.965486e-01   1.060914e+00   2.685602e-03   1.078856e+00   8.700284e-01   1.129843e+00
  1.2735e+00   9.023351e-01   4.309168e-03   8.950651e-01   1.061511e+00   2.686459e-03   1.079428e+00   8.674741e-01   1.131515e+00
  1.2882e+00   9.008062e-01   4.325771e-03   8.935550e-01   1.062103e+00   2.687262e-03   1.079994e+00   8.648704e-01   1.133197e+00
  1.3032e+00   8.992420e-01   4.342211e-03   8.920181e-01   1.062691e+00   2.688010e-03   1.080551e+00   8.622166e-01   1.134892e+00
  1.3183e+00   8.976419e-01   4.358472e-03   8.904539e-01   1.063273e+00   2.688704e-03   1.081100e+00   8.595121e-01   1.136598e+00
  1.3335e+00   8.960056e-01   4.374538e-03   8.888620e-01   1.063849e+00   2.689346e-03   1.081641e+00   8.567563e-01   1.138315e+00
  1.3490e+00   8.943326e-01   4.390393e-03   8.872421e-01   1.064420e+00   2.689936e-03   1.082173e+00   8.539484e-01   1.140045e+00
  1.3646e+00   8.926225e-01   4.406020e-03   8.855938e-01   1.064985e+00   2.690474e-03   1.082697e+00   8.510880e-01   1.141785e+00
  1.3804e+00   8.908749e-01   4.421402e-03   8.839168e-01   1.065544e+00   2.690962e-03   1.083211e+00   8.481742e-01   1.143538e+00
  1.3964e+00   8.890894e-01   4.436522e-03   8.822106e-01   1.066097e+00   2.691400e-03   1.083717e+00   8.452065e-01   1.145302e+00
  1.4125e+00   8.872655e-01   4.451361e-03   8.804750e-01   1.066643e+00   2.691789e-03   1.084214e+00   8.421843e-01   1.147077e+00
  1.4289e+00   8.854029e-01   4.465902e-03   8.787095e-01   1.067183e+00   2.692131e-03   1.084702e+00   8.391069e-01   1.148864e+00
  1.4454e+00   8.835012e-01   4.480127e-03   8.769138e-01   1.067717e+00   2.692425e-03   1.085179e+00   8.359737e-01   1.150663e+00
  1.4622e+00   8.815599e-01   4.494017e-03   8.750875e-01   1.068243e+00   2.692675e-03   1.085648e+00   8.327840e-01   1.152474e+00
  1.4791e+00   8.795788e-01   4.507555e-03   8.732302e-01   1.068762e+00   2.692880e-03   1.086106e+00   8.295372e-01   1.154295e+00
  1.4962e+00   8.775574e-01   4.520722e-03   8.713416e-01   1.069273e+00   2.693042e-03   1.086555e+00   8.262327e-01   1.156129e+00
  1.5136e+00   8.754954e-01   4.533502e-03   8.694213e-01   1.069777e+00   2.693163e-03   1.086993e+00   8.228699e-01   1.157974e+00
  1.5311e+00   8.733925e-01   4.545877e-03   8.674690e-01   1.070274e+00   2.693243e-03   1.087421e+00   8.194482e-01   1.159831e+00
  1.5488e+00   8.712482e-01   4.557830e-03   8.654843e-01   1.070762e+00   2.693285e-03   1.087839e+00   8.159669e-01   1.161699e+00
  1.5668e+00   8.690622e-01   4.569345e-03   8.634669e-01   1.071243e+00   2.693291e-03   1.088246e+00   8.124254e-01   1.163579e+00
  1.5849e+00   8.668342e-01   4.580408e-03   8.614163e-01   1.071715e+00   2.693261e-03   1.088642e+00   8.088232e-01   1.165471e+00
  1.6032e+00   8.645639e-01   4.591004e-03   8.593322e-01   1.072178e+00   2.693199e-03   1.089028e+00   8.051595e-01   1.167374e+00
  1.6218e+00   8.622510e-01   4.601121e-03   8.572144e-01   1.072633e+00   2.693105e-03   1.089402e+00   8.014340e-01   1.169289e+00
  1.6406e+00   8.598951e-01   4.610747e-03   8.550624e-01   1.073079e+00   2.692983e-03   1.089765e+00   7.976458e-01   1.171216e+00
  1.6596e+00   8.574959e-01   4.619873e-03   8.528759e-01   1.073516e+00   2.692835e-03   1.090116e+00   7.937945e-01   1.173155e+00
  1.6788e+00   8.550533e-01   4.628491e-03   8.506545e-01   1.073943e+00   2.692663e-03   1.090456e+00   7.898795e-01   1.175105e+00
  1.6982e+00   8.525668e-01   4.636596e-03   8.483980e-01   1.074361e+00   2.692471e-03   1.090785e+00   7.859002e-01   1.177066e+00
  1.7179e+00   8.500362e-01   4.644185e-03   8.461059e-01   1.074770e+00   2.692260e-03   1.091101e+00   7.818560e-01   1.179040e+00
  1.7378e+00   8.474613e-01   4.651257e-03   8.437781e-01   1.075168e+00   2.692034e-03   1.091406e+00   7.777464e-01   1.181025e+00
  1.7579e+00   8.448418e-01   4.657817e-03   8.414140e-01   1.075556e+00   2.691796e-03   1.091698e+00   7.735708e-01   1.183022e+00
  1.7783e+00   8.421776e-01   4.663870e-03   8.390135e-01   1.075934e+00   2.691549e-03   1.091979e+00   7.693287e-01   1.185031e+00
  1.7989e+00   8.394682e-01   4.669427e-03   8.365761e-01   1.076302e+00   2.691298e-03   1.092246e+00   7.650195e-01   1.187052e+00
  1.8197e+00   8.367137e-01   4.674504e-03   8.341016e-01   1.076659e+00   2.691046e-03   1.092502e+00   7.606428e-01   1.189085e+00
  1.8408e+00   8.339136e-01   4.679120e-03   8.315897e-01   1.077005e+00   2.690796e-03   1.092744e+00   7.561979e-01   1.191129e+00
  1.8621e+00   8.310680e-01   4.683300e-03   8.290401e-01   1.077340e+00   2.690553e-03   1.092974e+00   7.516844e-01   1.193185e+00
  1.8836e+00   8.281765e-01   4.687075e-03   8.264524e-01   1.077664e+00   2.690322e-03   1.093191e+00   7.471018e-01   1.195253e+00
  1.9055e+00   8.252391e-01   4.690483e-03   8.238264e-01   1.077976e+00   2.690107e-03   1.093394e+00   7.424496e-01   1.197333e+00
  1.9275e+00   8.222555e-01   4.693569e-03   8.211618e-01   1.078276e+00   2.689912e-03   1.093585e+00   7.377272e-01   1.199425e+00
  1.9498e+00   8.192256e-01   4.696383e-03   8.184583e-01   1.078565e+00   2.689743e-03   1.093762e+00   7.329343e-01   1.201529e+00
  1.9724e+00   8.161494e-01   4.698986e-03   8.157156e-01   1.078842e+00   2.689605e-03   1.093926e+00   7.280703e-01   1.203645e+00
  1.9953e+00   8.130267e-01   4.701448e-03   8.129335e-01   1.079106e+00   2.689503e-03   1.094076e+00   7.231348e-01   1.205773e+00
  2.0184e+00   8.098574e-01   4.703848e-03   8.101117e-01   1.079358e+00   2.689444e-03   1.094213e+00   7.181273e-01   1.207913e+00
  2.0417e+00   8.066414e-01   4.706274e-03   8.072499e-01   1.079597e+00   2.689432e-03   1.094335e+00   7.130475e-01   1.210065e+00
  2.0654e+00   8.033786e-01   4.708826e-03   8.043479e-01   1.079824e+00   2.689473e-03   1.094444e+00   7.078949e-01   1.212229e+00
  2.0893e+00   8.000691e-01   4.711618e-03   8.014055e-01   1.080037e+00   2.689575e-03   1.094538e+00   7.026690e-01   1.214406e+00
  2.1135e+00   7.967127e-01   4.714774e-03   7.984223e-01   1.080237e+00   2.689743e-03   1.094619e+00   6.973695e-01   1.216594e+00
  2.1380e+00   7.933094e-01   4.718433e-03   7.953983e-01   1.080424e+00   2.689984e-03   1.094685e+00   6.919960e-01   1.218795e+00
  2.1627e+00   7.898592e-01   4.722747e-03   7.923330e-01   1.080597e+00   2.690305e-03   1.094737e+00   6.865482e-01   1.221008e+00
  2.1878e+00   7.863622e-01   4.727884e-03   7.892264e-01   1.080756e+00   2.690712e-03   1.094774e+00   6.810256e-01   1.223233e+00
  2.2131e+00   7.828184e-01   4.734027e-03   7.860783e-01   1.080902e+00   2.691213e-03   1.094797e+00   6.754279e-01   1.225470e+00
  2.2387e+00   7.792277e-01   4.741376e-03   7.828884e-01   1.081033e+00   2.691815e-03   1.094804e+00   6.697547e-01   1.227720e+00
  2.2646e+00   7.755902e-01   4.750147e-03   7.796565e-01   1.081149e+00   2.692525e-03   1.094797e+00   6.640059e-01   1.229982e+00
  2.2909e+00   7.719061e-01   4.760573e-03   7.763825e-01   1.081252e+00   2.693351e-03   1.094775e+00   6.581809e-01   1.232256e+00
  2.3174e+00   7.681753e-01   4.772905e-03   7.730661e-01   1.081339e+00   2.694301e-03   1.094738e+00   6.522796e-01   1.234543e+00
  2.3442e+00   7.643981e-01   4.787411e-03   7.697073e-01   1.081411e+00   2.695381e-03   1.094686e+00   6.463017e-01   1.236842e+00
  2.3714e+00   7.605744e-01   4.804378e-03   7.663059e-01   1.081469e+00   2.696600e-03   1.094619e+00   6.402469e-01   1.239154e+00
  2.3988e+00   7.567045e-01   4.824107e-03   7.628616e-01   1.081511e+00   2.697965e-03   1.094536e+00   6.341149e-01   1.241478e+00
  2.4266e+00   7.527884e-01   4.846918e-03   7.593745e-01   1.081537e+00   2.699485e-03   1.094438e+00   6.279056e-01   1.243815e+00
  2.4547e+00   7.488264e-01   4.873144e-03   7.558443e-01   1.081548e+00   2.701167e-03   1.094324e+00   6.216187e-01   1.246164e+00
  2.4831e+00   7.448187e-01   4.903136e-03   7.522709e-01   1.081543e+00   2.703019e-03   1.094195e+00   6.152539e-01   1.248526e+00
  2.5119e+00   7.407654e-01   4.937253e-03   7.486543e-01   1.081522e+00   2.705049e-03   1.094050e+00   6.088112e-01   1.250900e+00
  2.5410e+00   7.366667e-01   4.975870e-03   7.449942e-01   1.081484e+00   2.707264e-03   1.093889e+00   6.022903e-01   1.253287e+00
  2.5704e+00   7.325229e-01   5.019366e-03   7.412908e-01   1.081431e+00   2.709674e-03   1.093712e+00   5.956911e-01   1.255687e+00
  2.6002e+00   7.283343e-01   5.068131e-03   7.375437e-01   1.081360e+00   2.712284e-03   1.093519e+00   5.890135e-01   1.258100e+00
  2.6303e+00   7.241011e-01   5.122556e-03   7.337531e-01   1.081273e+00   2.715102e-03   1.093311e+00   5.822573e-01   1.260525e+00
  2.6607e+00   7.198235e-01   5.183034e-03   7.299188e-01   1.081169e+00   2.718137e-03   1.093086e+00   5.754224e-01   1.262963e+00
  2.6915e+00   7.155020e-01   5.249956e-03   7.260408e-01   1.081048e+00   2.721396e-03   1.092844e+00   5.685087e-01   1.265414e+00
  2.7227e+00   7.111368e-01   5.323710e-03   7.221190e-01   1.080910e+00   2.724885e-03   1.092587e+00   5.615162e-01   1.267877e+00
  2.7542e+00   7.067282e-01   5.404674e-03   7.181535e-01   1.080754e+00   2.728611e-03   1.092313e+00   5.544449e-01   1.270354e+00
  2.7861e+00   7.022767e-01   5.493217e-03   7.141441e-01   1.080580e+00   2.732582e-03   1.092022e+00   5.472946e-01   1.272843e+00
  2.8184e+00   6.977826e-01   5.589697e-03   7.100910e-01   1.080389e+00   2.736803e-03   1.091715e+00   5.400655e-01   1.275345e+00
  2.8510e+00   6.932463e-01   5.694454e-03   7.059941e-01   1.080180e+00   2.741282e-03   1.091392e+00   5.327574e-01   1.277860e+00
  2.8840e+00   6.886681e-01   5.807812e-03   7.018534e-01   1.079953e+00   2.746024e-03   1.091051e+00   5.253704e-01   1.280388e+00
  2.9174e+00   6.840486e-01   5.930079e-03   6.976690e-01   1.079707e+00   2.751035e-03   1.090694e+00   5.179046e-01   1.282929e+00
  2.9512e+00   6.793881e-01   6.061541e-03   6.934409e-01   1.079443e+00   2.756321e-03   1.090320e+00   5.103600e-01   1.285483e+00
  2.9854e+00   6.746872e-01   6.202465e-03   6.891692e-01   1.079160e+00   2.761886e-03   1.089929e+00   5.027368e-01   1.288050e+00
