##        Q2         GEp/GD        dGEp/GD    GEp/GD(all)       GMp/muGD      dGMp/muGD dGMp/muGD(all)     GEp/GD(Mz)   GMp/muGD(Mz)
  1.6218e-01   9.621108e-01   2.767082e-03   9.763374e-01   9.808881e-01   2.669192e-03   9.873870e-01   9.833448e-01   9.955427e-01
  1.6406e-01   9.619025e-01   2.773998e-03   9.762088e-01   9.809433e-01   2.660711e-03   9.874673e-01   9.832384e-01   9.956389e-01
  1.6596e-01   9.616949e-01   2.780836e-03   9.760793e-01   9.810025e-01   2.652243e-03   9.875518e-01   9.831310e-01   9.957382e-01
  1.6788e-01   9.614881e-01   2.787584e-03   9.759486e-01   9.810657e-01   2.643791e-03   9.876406e-01   9.830226e-01   9.958406e-01
  1.6982e-01   9.612822e-01   2.794233e-03   9.758170e-01   9.811329e-01   2.635359e-03   9.877337e-01   9.829131e-01   9.959461e-01
  1.7179e-01   9.610771e-01   2.800773e-03   9.756842e-01   9.812041e-01   2.626952e-03   9.878311e-01   9.828027e-01   9.960549e-01
  1.7378e-01   9.608729e-01   2.807194e-03   9.755504e-01   9.812795e-01   2.618573e-03   9.879330e-01   9.826912e-01   9.961670e-01
  1.7579e-01   9.606696e-01   2.813487e-03   9.754154e-01   9.813590e-01   2.610228e-03   9.880394e-01   9.825787e-01   9.962824e-01
  1.7783e-01   9.604673e-01   2.819641e-03   9.752793e-01   9.814427e-01   2.601920e-03   9.881503e-01   9.824652e-01   9.964013e-01
  1.7989e-01   9.602660e-01   2.825648e-03   9.751421e-01   9.815307e-01   2.593655e-03   9.882659e-01   9.823506e-01   9.965237e-01
  1.8197e-01   9.600657e-01   2.831499e-03   9.750037e-01   9.816229e-01   2.585437e-03   9.883862e-01   9.822350e-01   9.966497e-01
  1.8408e-01   9.598665e-01   2.837184e-03   9.748642e-01   9.817195e-01   2.577271e-03   9.885112e-01   9.821184e-01   9.967792e-01
  1.8621e-01   9.596684e-01   2.842695e-03   9.747234e-01   9.818205e-01   2.569163e-03   9.886411e-01   9.820008e-01   9.969125e-01
  1.8836e-01   9.594715e-01   2.848024e-03   9.745815e-01   9.819258e-01   2.561118e-03   9.887758e-01   9.818821e-01   9.970496e-01
  1.9055e-01   9.592758e-01   2.853162e-03   9.744384e-01   9.820356e-01   2.553142e-03   9.889154e-01   9.817624e-01   9.971904e-01
  1.9275e-01   9.590812e-01   2.858102e-03   9.742940e-01   9.821500e-01   2.545239e-03   9.890601e-01   9.816416e-01   9.973352e-01
  1.9498e-01   9.588879e-01   2.862836e-03   9.741484e-01   9.822688e-01   2.537417e-03   9.892098e-01   9.815198e-01   9.974840e-01
  1.9724e-01   9.586959e-01   2.867356e-03   9.740016e-01   9.823922e-01   2.529680e-03   9.893646e-01   9.813970e-01   9.976368e-01
  1.9953e-01   9.585053e-01   2.871656e-03   9.738534e-01   9.825202e-01   2.522035e-03   9.895246e-01   9.812731e-01   9.977938e-01
  2.0184e-01   9.583159e-01   2.875729e-03   9.737040e-01   9.826529e-01   2.514487e-03   9.896898e-01   9.811481e-01   9.979549e-01
  2.0417e-01   9.581280e-01   2.879570e-03   9.735533e-01   9.827902e-01   2.507044e-03   9.898603e-01   9.810221e-01   9.981203e-01
  2.0654e-01   9.579414e-01   2.883171e-03   9.734012e-01   9.829322e-01   2.499710e-03   9.900361e-01   9.808950e-01   9.982900e-01
  2.0893e-01   9.577563e-01   2.886529e-03   9.732479e-01   9.830790e-01   2.492492e-03   9.902174e-01   9.807668e-01   9.984642e-01
  2.1135e-01   9.575727e-01   2.889638e-03   9.730932e-01   9.832306e-01   2.485397e-03   9.904040e-01   9.806376e-01   9.986428e-01
  2.1380e-01   9.573906e-01   2.892493e-03   9.729371e-01   9.833870e-01   2.478431e-03   9.905962e-01   9.805072e-01   9.988260e-01
  2.1627e-01   9.572100e-01   2.895090e-03   9.727796e-01   9.835483e-01   2.471600e-03   9.907939e-01   9.803758e-01   9.990139e-01
  2.1878e-01   9.570310e-01   2.897426e-03   9.726208e-01   9.837144e-01   2.464910e-03   9.909973e-01   9.802432e-01   9.992064e-01
  2.2131e-01   9.568536e-01   2.899497e-03   9.724605e-01   9.838855e-01   2.458368e-03   9.912063e-01   9.801096e-01   9.994038e-01
  2.2387e-01   9.566777e-01   2.901302e-03   9.722989e-01   9.840615e-01   2.451981e-03   9.914209e-01   9.799747e-01   9.996060e-01
  2.2646e-01   9.565035e-01   2.902837e-03   9.721357e-01   9.842425e-01   2.445753e-03   9.916414e-01   9.798388e-01   9.998132e-01
  2.2909e-01   9.563310e-01   2.904102e-03   9.719712e-01   9.844285e-01   2.439692e-03   9.918676e-01   9.797017e-01   1.000025e+00
  2.3174e-01   9.561602e-01   2.905094e-03   9.718051e-01   9.846195e-01   2.433804e-03   9.920997e-01   9.795634e-01   1.000243e+00
  2.3442e-01   9.559910e-01   2.905814e-03   9.716376e-01   9.848156e-01   2.428094e-03   9.923376e-01   9.794240e-01   1.000465e+00
  2.3714e-01   9.558236e-01   2.906262e-03   9.714686e-01   9.850168e-01   2.422568e-03   9.925815e-01   9.792833e-01   1.000693e+00
  2.3988e-01   9.556579e-01   2.906438e-03   9.712980e-01   9.852230e-01   2.417233e-03   9.928314e-01   9.791414e-01   1.000926e+00
  2.4266e-01   9.554940e-01   2.906344e-03   9.711259e-01   9.854345e-01   2.412093e-03   9.930872e-01   9.789983e-01   1.001165e+00
  2.4547e-01   9.553319e-01   2.905982e-03   9.709523e-01   9.856510e-01   2.407154e-03   9.933491e-01   9.788539e-01   1.001409e+00
  2.4831e-01   9.551715e-01   2.905353e-03   9.707770e-01   9.858728e-01   2.402422e-03   9.936171e-01   9.787083e-01   1.001658e+00
  2.5119e-01   9.550130e-01   2.904461e-03   9.706002e-01   9.860998e-01   2.397900e-03   9.938912e-01   9.785613e-01   1.001914e+00
  2.5410e-01   9.548563e-01   2.903311e-03   9.704218e-01   9.863320e-01   2.393595e-03   9.941714e-01   9.784131e-01   1.002175e+00
  2.5704e-01   9.547014e-01   2.901906e-03   9.702417e-01   9.865694e-01   2.389510e-03   9.944579e-01   9.782634e-01   1.002442e+00
  2.6002e-01   9.545483e-01   2.900251e-03   9.700600e-01   9.868121e-01   2.385649e-03   9.947505e-01   9.781124e-01   1.002714e+00
  2.6303e-01   9.543970e-01   2.898352e-03   9.698767e-01   9.870601e-01   2.382017e-03   9.950494e-01   9.779600e-01   1.002993e+00
  2.6607e-01   9.542476e-01   2.896216e-03   9.696916e-01   9.873134e-01   2.378618e-03   9.953546e-01   9.778061e-01   1.003278e+00
  2.6915e-01   9.541001e-01   2.893851e-03   9.695048e-01   9.875720e-01   2.375454e-03   9.956660e-01   9.776508e-01   1.003569e+00
  2.7227e-01   9.539544e-01   2.891263e-03   9.693163e-01   9.878360e-01   2.372528e-03   9.959838e-01   9.774939e-01   1.003866e+00
  2.7542e-01   9.538105e-01   2.888462e-03   9.691261e-01   9.881052e-01   2.369843e-03   9.963080e-01   9.773355e-01   1.004170e+00
  2.7861e-01   9.536685e-01   2.885457e-03   9.689340e-01   9.883799e-01   2.367402e-03   9.966385e-01   9.771755e-01   1.004480e+00
  2.8184e-01   9.535283e-01   2.882259e-03   9.687402e-01   9.886599e-01   2.365207e-03   9.969753e-01   9.770138e-01   1.004796e+00
  2.8510e-01   9.533900e-01   2.878878e-03   9.685445e-01   9.889453e-01   2.363258e-03   9.973186e-01   9.768505e-01   1.005119e+00
  2.8840e-01   9.532534e-01   2.875325e-03   9.683470e-01   9.892361e-01   2.361558e-03   9.976684e-01   9.766855e-01   1.005449e+00
  2.9174e-01   9.531187e-01   2.871614e-03   9.681476e-01   9.895322e-01   2.360106e-03   9.980245e-01   9.765187e-01   1.005786e+00
  2.9512e-01   9.529857e-01   2.867758e-03   9.679463e-01   9.898338e-01   2.358903e-03   9.983871e-01   9.763500e-01   1.006129e+00
  2.9854e-01   9.528545e-01   2.863770e-03   9.677431e-01   9.901408e-01   2.357950e-03   9.987561e-01   9.761795e-01   1.006479e+00
  3.0200e-01   9.527251e-01   2.859666e-03   9.675379e-01   9.904532e-01   2.357245e-03   9.991316e-01   9.760070e-01   1.006836e+00
  3.0549e-01   9.525973e-01   2.855460e-03   9.673308e-01   9.907710e-01   2.356789e-03   9.995136e-01   9.758326e-01   1.007200e+00
  3.0903e-01   9.524713e-01   2.851170e-03   9.671216e-01   9.910943e-01   2.356579e-03   9.999020e-01   9.756561e-01   1.007572e+00
  3.1261e-01   9.523469e-01   2.846811e-03   9.669104e-01   9.914229e-01   2.356613e-03   1.000297e+00   9.754774e-01   1.007951e+00
  3.1623e-01   9.522242e-01   2.842403e-03   9.666971e-01   9.917570e-01   2.356891e-03   1.000698e+00   9.752966e-01   1.008337e+00
  3.1989e-01   9.521031e-01   2.837964e-03   9.664816e-01   9.920965e-01   2.357408e-03   1.001106e+00   9.751135e-01   1.008730e+00
  3.2359e-01   9.519835e-01   2.833513e-03   9.662641e-01   9.924415e-01   2.358163e-03   1.001521e+00   9.749280e-01   1.009131e+00
  3.2734e-01   9.518655e-01   2.829069e-03   9.660443e-01   9.927918e-01   2.359152e-03   1.001941e+00   9.747402e-01   1.009539e+00
  3.3113e-01   9.517490e-01   2.824654e-03   9.658223e-01   9.931476e-01   2.360371e-03   1.002369e+00   9.745498e-01   1.009955e+00
  3.3497e-01   9.516339e-01   2.820289e-03   9.655981e-01   9.935087e-01   2.361817e-03   1.002802e+00   9.743568e-01   1.010379e+00
  3.3884e-01   9.515201e-01   2.815997e-03   9.653716e-01   9.938753e-01   2.363484e-03   1.003242e+00   9.741612e-01   1.010811e+00
  3.4277e-01   9.514077e-01   2.811799e-03   9.651427e-01   9.942473e-01   2.365367e-03   1.003689e+00   9.739628e-01   1.011250e+00
  3.4674e-01   9.512966e-01   2.807719e-03   9.649114e-01   9.946246e-01   2.367463e-03   1.004142e+00   9.737615e-01   1.011698e+00
  3.5075e-01   9.511867e-01   2.803781e-03   9.646777e-01   9.950073e-01   2.369764e-03   1.004601e+00   9.735572e-01   1.012153e+00
  3.5481e-01   9.510779e-01   2.800009e-03   9.644416e-01   9.953954e-01   2.372266e-03   1.005067e+00   9.733499e-01   1.012617e+00
  3.5892e-01   9.509702e-01   2.796428e-03   9.642029e-01   9.957888e-01   2.374962e-03   1.005539e+00   9.731394e-01   1.013089e+00
  3.6308e-01   9.508635e-01   2.793064e-03   9.639617e-01   9.961876e-01   2.377845e-03   1.006017e+00   9.729256e-01   1.013569e+00
  3.6728e-01   9.507577e-01   2.789941e-03   9.637178e-01   9.965916e-01   2.380910e-03   1.006502e+00   9.727084e-01   1.014058e+00
  3.7154e-01   9.506528e-01   2.787086e-03   9.634713e-01   9.970010e-01   2.384148e-03   1.006993e+00   9.724876e-01   1.014555e+00
  3.7584e-01   9.505487e-01   2.784526e-03   9.632220e-01   9.974156e-01   2.387554e-03   1.007490e+00   9.722632e-01   1.015061e+00
  3.8019e-01   9.504452e-01   2.782285e-03   9.629699e-01   9.978355e-01   2.391119e-03   1.007993e+00   9.720350e-01   1.015575e+00
  3.8459e-01   9.503424e-01   2.780392e-03   9.627150e-01   9.982607e-01   2.394836e-03   1.008502e+00   9.718029e-01   1.016098e+00
  3.8905e-01   9.502400e-01   2.778872e-03   9.624573e-01   9.986910e-01   2.398697e-03   1.009018e+00   9.715667e-01   1.016629e+00
  3.9355e-01   9.501380e-01   2.777752e-03   9.621965e-01   9.991265e-01   2.402694e-03   1.009539e+00   9.713263e-01   1.017170e+00
  3.9811e-01   9.500364e-01   2.777059e-03   9.619327e-01   9.995673e-01   2.406819e-03   1.010067e+00   9.710816e-01   1.017719e+00
  4.0272e-01   9.499349e-01   2.776818e-03   9.616658e-01   1.000013e+00   2.411064e-03   1.010600e+00   9.708323e-01   1.018278e+00
  4.0738e-01   9.498334e-01   2.777056e-03   9.613958e-01   1.000464e+00   2.415421e-03   1.011140e+00   9.705784e-01   1.018845e+00
  4.1210e-01   9.497320e-01   2.777799e-03   9.611225e-01   1.000920e+00   2.419882e-03   1.011685e+00   9.703196e-01   1.019422e+00
  4.1687e-01   9.496303e-01   2.779071e-03   9.608460e-01   1.001381e+00   2.424437e-03   1.012236e+00   9.700558e-01   1.020008e+00
  4.2170e-01   9.495284e-01   2.780897e-03   9.605660e-01   1.001847e+00   2.429080e-03   1.012793e+00   9.697868e-01   1.020603e+00
  4.2658e-01   9.494261e-01   2.783302e-03   9.602826e-01   1.002318e+00   2.433800e-03   1.013355e+00   9.695125e-01   1.021208e+00
  4.3152e-01   9.493232e-01   2.786307e-03   9.599956e-01   1.002794e+00   2.438590e-03   1.013923e+00   9.692327e-01   1.021822e+00
  4.3652e-01   9.492196e-01   2.789936e-03   9.597050e-01   1.003275e+00   2.443442e-03   1.014497e+00   9.689471e-01   1.022445e+00
  4.4157e-01   9.491151e-01   2.794211e-03   9.594107e-01   1.003761e+00   2.448347e-03   1.015076e+00   9.686555e-01   1.023078e+00
  4.4668e-01   9.490097e-01   2.799150e-03   9.591127e-01   1.004252e+00   2.453297e-03   1.015661e+00   9.683579e-01   1.023721e+00
  4.5186e-01   9.489031e-01   2.804775e-03   9.588107e-01   1.004747e+00   2.458284e-03   1.016251e+00   9.680539e-01   1.024373e+00
  4.5709e-01   9.487952e-01   2.811103e-03   9.585047e-01   1.005248e+00   2.463299e-03   1.016847e+00   9.677433e-01   1.025036e+00
  4.6238e-01   9.486859e-01   2.818150e-03   9.581947e-01   1.005752e+00   2.468335e-03   1.017447e+00   9.674259e-01   1.025708e+00
  4.6774e-01   9.485749e-01   2.825933e-03   9.578805e-01   1.006262e+00   2.473385e-03   1.018053e+00   9.671016e-01   1.026390e+00
  4.7315e-01   9.484621e-01   2.834466e-03   9.575620e-01   1.006776e+00   2.478439e-03   1.018664e+00   9.667699e-01   1.027082e+00
  4.7863e-01   9.483473e-01   2.843760e-03   9.572391e-01   1.007295e+00   2.483491e-03   1.019279e+00   9.664309e-01   1.027784e+00
  4.8417e-01   9.482304e-01   2.853828e-03   9.569117e-01   1.007818e+00   2.488534e-03   1.019900e+00   9.660840e-01   1.028496e+00
  4.8978e-01   9.481110e-01   2.864678e-03   9.565797e-01   1.008346e+00   2.493560e-03   1.020526e+00   9.657292e-01   1.029219e+00
  4.9545e-01   9.479891e-01   2.876318e-03   9.562430e-01   1.008878e+00   2.498563e-03   1.021156e+00   9.653662e-01   1.029951e+00
  5.0119e-01   9.478645e-01   2.888755e-03   9.559015e-01   1.009415e+00   2.503536e-03   1.021791e+00   9.649947e-01   1.030694e+00
  5.0699e-01   9.477369e-01   2.901993e-03   9.555550e-01   1.009956e+00   2.508472e-03   1.022430e+00   9.646144e-01   1.031448e+00
  5.1286e-01   9.476061e-01   2.916034e-03   9.552034e-01   1.010501e+00   2.513365e-03   1.023074e+00   9.642250e-01   1.032211e+00
  5.1880e-01   9.474719e-01   2.930880e-03   9.548466e-01   1.011050e+00   2.518209e-03   1.023722e+00   9.638263e-01   1.032986e+00
  5.2481e-01   9.473342e-01   2.946530e-03   9.544845e-01   1.011603e+00   2.522999e-03   1.024374e+00   9.634180e-01   1.033771e+00
  5.3088e-01   9.471925e-01   2.962982e-03   9.541169e-01   1.012161e+00   2.527729e-03   1.025031e+00   9.629997e-01   1.034566e+00
  5.3703e-01   9.470468e-01   2.980230e-03   9.537437e-01   1.012722e+00   2.532394e-03   1.025691e+00   9.625712e-01   1.035372e+00
  5.4325e-01   9.468968e-01   2.998270e-03   9.533647e-01   1.013288e+00   2.536989e-03   1.026356e+00   9.621322e-01   1.036189e+00
  5.4954e-01   9.467423e-01   3.017093e-03   9.529798e-01   1.013857e+00   2.541510e-03   1.027024e+00   9.616823e-01   1.037017e+00
  5.5590e-01   9.465829e-01   3.036691e-03   9.525889e-01   1.014430e+00   2.545952e-03   1.027696e+00   9.612212e-01   1.037856e+00
  5.6234e-01   9.464185e-01   3.057052e-03   9.521918e-01   1.015007e+00   2.550311e-03   1.028372e+00   9.607485e-01   1.038705e+00
  5.6885e-01   9.462488e-01   3.078165e-03   9.517883e-01   1.015587e+00   2.554584e-03   1.029051e+00   9.602640e-01   1.039566e+00
  5.7544e-01   9.460735e-01   3.100015e-03   9.513783e-01   1.016171e+00   2.558767e-03   1.029734e+00   9.597672e-01   1.040437e+00
  5.8210e-01   9.458923e-01   3.122587e-03   9.509616e-01   1.016759e+00   2.562857e-03   1.030419e+00   9.592579e-01   1.041320e+00
  5.8884e-01   9.457051e-01   3.145864e-03   9.505381e-01   1.017350e+00   2.566851e-03   1.031108e+00   9.587357e-01   1.042213e+00
  5.9566e-01   9.455114e-01   3.169829e-03   9.501075e-01   1.017944e+00   2.570748e-03   1.031800e+00   9.582001e-01   1.043118e+00
  6.0256e-01   9.453110e-01   3.194462e-03   9.496698e-01   1.018542e+00   2.574544e-03   1.032495e+00   9.576508e-01   1.044034e+00
  6.0954e-01   9.451036e-01   3.219743e-03   9.492247e-01   1.019143e+00   2.578238e-03   1.033192e+00   9.570874e-01   1.044961e+00
  6.1660e-01   9.448890e-01   3.245650e-03   9.487720e-01   1.019747e+00   2.581829e-03   1.033892e+00   9.565096e-01   1.045900e+00
  6.2373e-01   9.446667e-01   3.272160e-03   9.483116e-01   1.020354e+00   2.585315e-03   1.034595e+00   9.559168e-01   1.046850e+00
  6.3096e-01   9.444366e-01   3.299250e-03   9.478432e-01   1.020964e+00   2.588696e-03   1.035300e+00   9.553088e-01   1.047811e+00
  6.3826e-01   9.441983e-01   3.326896e-03   9.473667e-01   1.021577e+00   2.591970e-03   1.036007e+00   9.546851e-01   1.048784e+00
  6.4565e-01   9.439514e-01   3.355071e-03   9.468819e-01   1.022193e+00   2.595138e-03   1.036717e+00   9.540452e-01   1.049769e+00
  6.5313e-01   9.436956e-01   3.383750e-03   9.463886e-01   1.022811e+00   2.598200e-03   1.037428e+00   9.533888e-01   1.050765e+00
  6.6069e-01   9.434307e-01   3.412906e-03   9.458865e-01   1.023432e+00   2.601155e-03   1.038141e+00   9.527154e-01   1.051772e+00
  6.6834e-01   9.431562e-01   3.442512e-03   9.453755e-01   1.024056e+00   2.604005e-03   1.038856e+00   9.520245e-01   1.052791e+00
  6.7608e-01   9.428719e-01   3.472539e-03   9.448553e-01   1.024682e+00   2.606749e-03   1.039572e+00   9.513156e-01   1.053822e+00
  6.8391e-01   9.425774e-01   3.502958e-03   9.443257e-01   1.025310e+00   2.609390e-03   1.040290e+00   9.505884e-01   1.054865e+00
  6.9183e-01   9.422723e-01   3.533741e-03   9.437865e-01   1.025941e+00   2.611929e-03   1.041009e+00   9.498424e-01   1.055919e+00
  6.9984e-01   9.419562e-01   3.564859e-03   9.432375e-01   1.026573e+00   2.614367e-03   1.041729e+00   9.490770e-01   1.056985e+00
  7.0795e-01   9.416289e-01   3.596280e-03   9.426784e-01   1.027208e+00   2.616706e-03   1.042450e+00   9.482917e-01   1.058063e+00
  7.1614e-01   9.412900e-01   3.627975e-03   9.421091e-01   1.027845e+00   2.618948e-03   1.043172e+00   9.474862e-01   1.059153e+00
  7.2444e-01   9.409390e-01   3.659914e-03   9.415291e-01   1.028483e+00   2.621096e-03   1.043894e+00   9.466598e-01   1.060255e+00
  7.3282e-01   9.405756e-01   3.692067e-03   9.409384e-01   1.029123e+00   2.623152e-03   1.044617e+00   9.458121e-01   1.061369e+00
  7.4131e-01   9.401994e-01   3.724401e-03   9.403367e-01   1.029765e+00   2.625118e-03   1.045341e+00   9.449426e-01   1.062495e+00
  7.4989e-01   9.398100e-01   3.756886e-03   9.397237e-01   1.030408e+00   2.626998e-03   1.046064e+00   9.440506e-01   1.063632e+00
  7.5858e-01   9.394071e-01   3.789492e-03   9.390991e-01   1.031053e+00   2.628795e-03   1.046788e+00   9.431357e-01   1.064782e+00
  7.6736e-01   9.389902e-01   3.822187e-03   9.384627e-01   1.031699e+00   2.630511e-03   1.047511e+00   9.421974e-01   1.065944e+00
  7.7625e-01   9.385590e-01   3.854941e-03   9.378143e-01   1.032346e+00   2.632150e-03   1.048235e+00   9.412350e-01   1.067118e+00
  7.8524e-01   9.381130e-01   3.887722e-03   9.371535e-01   1.032994e+00   2.633717e-03   1.048957e+00   9.402480e-01   1.068305e+00
  7.9433e-01   9.376518e-01   3.920499e-03   9.364801e-01   1.033643e+00   2.635213e-03   1.049680e+00   9.392359e-01   1.069503e+00
  8.0353e-01   9.371750e-01   3.953241e-03   9.357938e-01   1.034294e+00   2.636644e-03   1.050401e+00   9.381981e-01   1.070714e+00
  8.1283e-01   9.366822e-01   3.985919e-03   9.350944e-01   1.034944e+00   2.638012e-03   1.051122e+00   9.371339e-01   1.071937e+00
  8.2224e-01   9.361730e-01   4.018501e-03   9.343815e-01   1.035596e+00   2.639322e-03   1.051841e+00   9.360429e-01   1.073172e+00
  8.3176e-01   9.356469e-01   4.050957e-03   9.336548e-01   1.036247e+00   2.640578e-03   1.052559e+00   9.349244e-01   1.074419e+00
  8.4140e-01   9.351036e-01   4.083256e-03   9.329142e-01   1.036900e+00   2.641784e-03   1.053276e+00   9.337777e-01   1.075679e+00
  8.5114e-01   9.345425e-01   4.115370e-03   9.321592e-01   1.037552e+00   2.642943e-03   1.053991e+00   9.326024e-01   1.076952e+00
  8.6099e-01   9.339632e-01   4.147268e-03   9.313895e-01   1.038205e+00   2.644060e-03   1.054705e+00   9.313977e-01   1.078236e+00
  8.7096e-01   9.333653e-01   4.178921e-03   9.306050e-01   1.038857e+00   2.645138e-03   1.055416e+00   9.301630e-01   1.079534e+00
  8.8105e-01   9.327484e-01   4.210300e-03   9.298051e-01   1.039509e+00   2.646183e-03   1.056126e+00   9.288978e-01   1.080843e+00
  8.9125e-01   9.321119e-01   4.241376e-03   9.289898e-01   1.040162e+00   2.647197e-03   1.056833e+00   9.276013e-01   1.082165e+00
  9.0157e-01   9.314556e-01   4.272120e-03   9.281585e-01   1.040813e+00   2.648184e-03   1.057538e+00   9.262729e-01   1.083500e+00
  9.1201e-01   9.307788e-01   4.302506e-03   9.273111e-01   1.041464e+00   2.649149e-03   1.058240e+00   9.249119e-01   1.084847e+00
  9.2257e-01   9.300811e-01   4.332505e-03   9.264471e-01   1.042115e+00   2.650096e-03   1.058940e+00   9.235178e-01   1.086207e+00
  9.3325e-01   9.293621e-01   4.362090e-03   9.255663e-01   1.042765e+00   2.651027e-03   1.059636e+00   9.220897e-01   1.087579e+00
  9.4406e-01   9.286214e-01   4.391234e-03   9.246683e-01   1.043413e+00   2.651947e-03   1.060330e+00   9.206271e-01   1.088964e+00
  9.5499e-01   9.278584e-01   4.419912e-03   9.237529e-01   1.044061e+00   2.652859e-03   1.061020e+00   9.191293e-01   1.090362e+00
  9.6605e-01   9.270726e-01   4.448096e-03   9.228196e-01   1.044707e+00   2.653767e-03   1.061707e+00   9.175955e-01   1.091772e+00
  9.7724e-01   9.262637e-01   4.475763e-03   9.218681e-01   1.045352e+00   2.654672e-03   1.062390e+00   9.160250e-01   1.093195e+00
  9.8855e-01   9.254311e-01   4.502887e-03   9.208981e-01   1.045996e+00   2.655580e-03   1.063070e+00   9.144173e-01   1.094630e+00
  1.0000e+00   9.245743e-01   4.529444e-03   9.199092e-01   1.046638e+00   2.656492e-03   1.063745e+00   9.127715e-01   1.096079e+00
  1.0116e+00   9.236930e-01   4.555410e-03   9.189011e-01   1.047278e+00   2.657410e-03   1.064417e+00   9.110869e-01   1.097540e+00
  1.0233e+00   9.227866e-01   4.580762e-03   9.178734e-01   1.047917e+00   2.658339e-03   1.065084e+00   9.093628e-01   1.099013e+00
  1.0351e+00   9.218546e-01   4.605478e-03   9.168258e-01   1.048553e+00   2.659279e-03   1.065746e+00   9.075985e-01   1.100500e+00
  1.0471e+00   9.208965e-01   4.629536e-03   9.157580e-01   1.049187e+00   2.660233e-03   1.066404e+00   9.057932e-01   1.102000e+00
  1.0593e+00   9.199119e-01   4.652915e-03   9.146694e-01   1.049818e+00   2.661203e-03   1.067058e+00   9.039463e-01   1.103512e+00
  1.0715e+00   9.189004e-01   4.675594e-03   9.135599e-01   1.050447e+00   2.662191e-03   1.067706e+00   9.020570e-01   1.105037e+00
  1.0839e+00   9.178613e-01   4.697553e-03   9.124291e-01   1.051074e+00   2.663197e-03   1.068349e+00   9.001244e-01   1.106575e+00
  1.0965e+00   9.167943e-01   4.718774e-03   9.112765e-01   1.051697e+00   2.664223e-03   1.068987e+00   8.981479e-01   1.108126e+00
  1.1092e+00   9.156988e-01   4.739237e-03   9.101017e-01   1.052318e+00   2.665270e-03   1.069619e+00   8.961267e-01   1.109689e+00
  1.1220e+00   9.145744e-01   4.758926e-03   9.089046e-01   1.052936e+00   2.666339e-03   1.070246e+00   8.940601e-01   1.111266e+00
  1.1350e+00   9.134206e-01   4.777824e-03   9.076845e-01   1.053550e+00   2.667430e-03   1.070866e+00   8.919472e-01   1.112856e+00
  1.1482e+00   9.122369e-01   4.795915e-03   9.064413e-01   1.054161e+00   2.668543e-03   1.071481e+00   8.897874e-01   1.114458e+00
  1.1614e+00   9.110229e-01   4.813183e-03   9.051744e-01   1.054768e+00   2.669679e-03   1.072090e+00   8.875797e-01   1.116074e+00
  1.1749e+00   9.097780e-01   4.829616e-03   9.038836e-01   1.055371e+00   2.670837e-03   1.072692e+00   8.853235e-01   1.117702e+00
  1.1885e+00   9.085018e-01   4.845198e-03   9.025684e-01   1.055971e+00   2.672016e-03   1.073288e+00   8.830179e-01   1.119344e+00
  1.2023e+00   9.071938e-01   4.859919e-03   9.012285e-01   1.056566e+00   2.673217e-03   1.073877e+00   8.806623e-01   1.120998e+00
  1.2162e+00   9.058535e-01   4.873768e-03   8.998634e-01   1.057157e+00   2.674437e-03   1.074460e+00   8.782556e-01   1.122665e+00
  1.2303e+00   9.044805e-01   4.886733e-03   8.984729e-01   1.057744e+00   2.675677e-03   1.075035e+00   8.757973e-01   1.124346e+00
  1.2445e+00   9.030743e-01   4.898806e-03   8.970564e-01   1.058327e+00   2.676934e-03   1.075603e+00   8.732865e-01   1.126040e+00
  1.2589e+00   9.016344e-01   4.909979e-03   8.956137e-01   1.058904e+00   2.678208e-03   1.076164e+00   8.707223e-01   1.127746e+00
  1.2735e+00   9.001604e-01   4.920245e-03   8.941444e-01   1.059477e+00   2.679495e-03   1.076717e+00   8.681040e-01   1.129466e+00
  1.2882e+00   8.986518e-01   4.929599e-03   8.926480e-01   1.060044e+00   2.680796e-03   1.077263e+00   8.654308e-01   1.131199e+00
  1.3032e+00   8.971082e-01   4.938036e-03   8.911241e-01   1.060607e+00   2.682107e-03   1.077801e+00   8.627018e-01   1.132945e+00
  1.3183e+00   8.955290e-01   4.945553e-03   8.895725e-01   1.061164e+00   2.683426e-03   1.078330e+00   8.599163e-01   1.134704e+00
  1.3335e+00   8.939140e-01   4.952149e-03   8.879926e-01   1.061715e+00   2.684751e-03   1.078852e+00   8.570735e-01   1.136476e+00
  1.3490e+00   8.922625e-01   4.957824e-03   8.863842e-01   1.062261e+00   2.686080e-03   1.079365e+00   8.541725e-01   1.138262e+00
  1.3646e+00   8.905742e-01   4.962578e-03   8.847467e-01   1.062800e+00   2.687411e-03   1.079870e+00   8.512125e-01   1.140060e+00
  1.3804e+00   8.888486e-01   4.966415e-03   8.830799e-01   1.063334e+00   2.688739e-03   1.080367e+00   8.481927e-01   1.141872e+00
  1.3964e+00   8.870853e-01   4.969339e-03   8.813834e-01   1.063861e+00   2.690064e-03   1.080854e+00   8.451124e-01   1.143697e+00
  1.4125e+00   8.852839e-01   4.971357e-03   8.796567e-01   1.064382e+00   2.691382e-03   1.081333e+00   8.419706e-01   1.145535e+00
  1.4289e+00   8.834440e-01   4.972475e-03   8.778996e-01   1.064897e+00   2.692690e-03   1.081802e+00   8.387666e-01   1.147386e+00
