# Ebeam [MeV], spec, theta_spec [Deg], Q^2Avg [GeV^2], csexp/csdip, delta_csexp/csdip_tot, delta_csexp/csdip_stat, csexp/csdip(mincut) csexp/csdip(maxcut), Blun_TPE_corr, Fesh_corr, A1_syst_scale, norms
180.0 A 95.50 0.058421 0.9898409 0.0053400 0.0049906 0.9909122 0.9887172 1.0094 1.0098 1.00255 3
180.0 A 95.50 0.058421 0.9895340 0.0031146 0.0029108 0.9895035 0.9890168 1.0094 1.0098 1.00255 3
180.0 A 95.50 0.058422 0.9921431 0.0027182 0.0025404 0.9925247 0.9920322 1.0094 1.0098 1.00255 3
180.0 A 97.99 0.060326 0.9896281 0.0051599 0.0048223 0.9889538 0.9889961 1.0096 1.0099 1.00261 3
180.0 A 97.99 0.060327 0.9945481 0.0030078 0.0028111 0.9946184 0.9945511 1.0096 1.0099 1.00261 3
180.0 A 97.99 0.060327 0.9883348 0.0030785 0.0028771 0.9880041 0.9883522 1.0096 1.0099 1.00261 3
180.0 A 97.99 0.060327 0.9892819 0.0030810 0.0028794 0.9892743 0.9899013 1.0096 1.0099 1.00261 3
180.0 A 97.99 0.060326 0.9916566 0.0030531 0.0028534 0.9910006 0.9915384 1.0096 1.0099 1.00261 3
180.0 A 100.50 0.062204 0.9988379 0.0046922 0.0043852 0.9980012 0.9985427 1.0099 1.0100 1.00268 3
180.0 A 100.50 0.062204 0.9872220 0.0028942 0.0027048 0.9872181 0.9864050 1.0099 1.0100 1.00268 3
180.0 A 100.50 0.062204 0.9904776 0.0025047 0.0023409 0.9912267 0.9900581 1.0099 1.0100 1.00268 3
180.0 A 103.00 0.064042 0.9917203 0.0048914 0.0045714 0.9916159 0.9910686 1.0101 1.0101 1.00275 3
180.0 A 103.00 0.064043 0.9871583 0.0035374 0.0033060 0.9877553 0.9873859 1.0102 1.0101 1.00275 3
180.0 A 103.00 0.064044 0.9906224 0.0025244 0.0023593 0.9907040 0.9905377 1.0102 1.0101 1.00275 3
180.0 A 105.51 0.065843 0.9890695 0.0051073 0.0047732 0.9891595 0.9885002 1.0104 1.0102 1.00281 3
180.0 A 105.51 0.065844 0.9919580 0.0030270 0.0028290 0.9917406 0.9914550 1.0104 1.0102 1.00281 3
180.0 A 105.51 0.065838 0.9933230 0.0025890 0.0024196 0.9935130 0.9926677 1.0104 1.0102 1.00281 3
180.0 A 90.50 0.054498 0.9953883 0.0027999 0.0026167 0.9955507 0.9949516 1.0089 1.0095 1.00241 3
180.0 B 20.01 0.003843 0.9984696 0.0044901 0.0035467 0.9987634 0.9972498 1.0032 1.0034 1.00087 1:3
180.0 B 20.01 0.003839 1.0018080 0.0044732 0.0035333 1.0013518 1.0015672 1.0032 1.0034 1.00087 1:3
180.0 B 20.50 0.004031 0.9976844 0.0046048 0.0036373 0.9969117 0.9971806 1.0033 1.0035 1.00089 1:3
180.0 B 20.50 0.004028 0.9960382 0.0045518 0.0035954 0.9963543 0.9955077 1.0033 1.0035 1.00089 1:3
180.0 B 20.50 0.004031 1.0035517 0.0047226 0.0037303 1.0037105 1.0024808 1.0033 1.0035 1.00089 1:3
180.0 B 20.50 0.004031 0.9960762 0.0046510 0.0036738 0.9967050 0.9966195 1.0033 1.0035 1.00089 1:3
180.0 B 21.00 0.004227 0.9988811 0.0047304 0.0037365 0.9993088 0.9978814 1.0033 1.0035 1.00091 1:3
180.0 B 21.50 0.004426 1.0028685 0.0047313 0.0037372 1.0028303 1.0024867 1.0034 1.0036 1.00093 1:3
180.0 B 21.50 0.004426 0.9987678 0.0046796 0.0036964 0.9997264 0.9973997 1.0034 1.0036 1.00093 1:3
180.0 B 22.00 0.004626 0.9961806 0.0052633 0.0041574 0.9965653 0.9953257 1.0035 1.0037 1.00095 1:3
180.0 B 22.00 0.004626 0.9933801 0.0052527 0.0041490 0.9932208 0.9932729 1.0035 1.0037 1.00095 1:3
180.0 B 22.00 0.004626 1.0012169 0.0044382 0.0035056 1.0015137 1.0002078 1.0035 1.0037 1.00095 1:3
180.0 B 22.00 0.004625 0.9983917 0.0043299 0.0034201 0.9982958 0.9980254 1.0035 1.0037 1.00095 1:3
180.0 B 22.50 0.004833 0.9976398 0.0042792 0.0033801 0.9972815 0.9966817 1.0035 1.0037 1.00097 1:3
180.0 B 22.50 0.004838 0.9928021 0.0042740 0.0033759 0.9928894 0.9919537 1.0035 1.0037 1.00097 1:3
180.0 B 23.00 0.005051 1.0049032 0.0044402 0.0035073 1.0060132 1.0043038 1.0036 1.0038 1.00100 1:3
180.0 B 23.00 0.005047 1.0050137 0.0044518 0.0035164 1.0051135 1.0048957 1.0036 1.0038 1.00100 1:3
180.0 B 23.00 0.005046 0.9994752 0.0038541 0.0030443 1.0001161 0.9988364 1.0036 1.0038 1.00100 1:3
180.0 B 23.00 0.005046 0.9994840 0.0038518 0.0030425 0.9996535 0.9996644 1.0036 1.0038 1.00100 1:3
180.0 B 23.51 0.005271 1.0040866 0.0038948 0.0030765 1.0032652 1.0039049 1.0036 1.0039 1.00102 1:3
180.0 B 23.51 0.005271 1.0023936 0.0039034 0.0030832 1.0028674 1.0020553 1.0036 1.0039 1.00102 1:3
180.0 B 23.51 0.005272 1.0029178 0.0038959 0.0030774 1.0037666 1.0027210 1.0036 1.0039 1.00102 1:3
180.0 B 23.51 0.005266 0.9999891 0.0038833 0.0030674 1.0000643 0.9996380 1.0036 1.0039 1.00102 1:3
180.0 B 24.01 0.005487 1.0002194 0.0038254 0.0030216 1.0004105 0.9999926 1.0037 1.0039 1.00104 1:3
180.0 B 24.01 0.005487 0.9978260 0.0043978 0.0034738 0.9982452 0.9978013 1.0037 1.0039 1.00104 1:3
180.0 B 24.50 0.005708 0.9947796 0.0072136 0.0056980 0.9960689 0.9948463 1.0037 1.0040 1.00106 1:3
180.0 B 24.50 0.005707 0.9973982 0.0042297 0.0033409 0.9975940 0.9971776 1.0037 1.0040 1.00106 1:3
180.0 B 24.50 0.005707 1.0042680 0.0037115 0.0029317 1.0044453 1.0043696 1.0037 1.0040 1.00106 1:3
180.0 B 24.50 0.005713 0.9995436 0.0066207 0.0052296 1.0006997 0.9983989 1.0037 1.0040 1.00106 1:3
180.0 B 24.50 0.005707 1.0000255 0.0039866 0.0031489 0.9996908 0.9998859 1.0037 1.0040 1.00106 1:3
180.0 B 24.50 0.005708 0.9964368 0.0068171 0.0053848 0.9968890 0.9960027 1.0037 1.0040 1.00106 1:3
180.0 B 25.01 0.005940 1.0000419 0.0046471 0.0036707 1.0004420 0.9998576 1.0038 1.0041 1.00108 1:3
180.0 B 25.01 0.005941 1.0005492 0.0042419 0.0033507 1.0009092 1.0003299 1.0038 1.0041 1.00108 1:3
180.0 B 25.01 0.005941 1.0052995 0.0049658 0.0039224 1.0064697 1.0053306 1.0038 1.0041 1.00108 1:3
180.0 B 25.01 0.005941 1.0034593 0.0029862 0.0023587 1.0037147 1.0034282 1.0038 1.0041 1.00108 1:3
180.0 B 25.50 0.006168 1.0062168 0.0068564 0.0054158 1.0069902 1.0066940 1.0038 1.0041 1.00110 1:3
180.0 B 25.50 0.006174 0.9962790 0.0038446 0.0030368 0.9965032 0.9959088 1.0038 1.0041 1.00110 1:3
180.0 B 25.50 0.006174 0.9979430 0.0041068 0.0032438 0.9994108 0.9970630 1.0038 1.0041 1.00110 1:3
180.0 B 25.50 0.006174 0.9960141 0.0040357 0.0031877 0.9961903 0.9964352 1.0038 1.0041 1.00110 1:3
180.0 B 25.50 0.006168 0.9943064 0.0047859 0.0037803 0.9951526 0.9942318 1.0038 1.0041 1.00110 1:3
180.0 B 26.01 0.006415 0.9947396 0.0036035 0.0028463 0.9946319 0.9947359 1.0039 1.0042 1.00113 1:3
180.0 B 26.01 0.006415 0.9954875 0.0036183 0.0028581 0.9953554 0.9959931 1.0039 1.0042 1.00113 1:3
180.0 B 26.01 0.006415 0.9980513 0.0061098 0.0048260 0.9982150 0.9982072 1.0039 1.0042 1.00113 1:3
